ab_speed,total_force,FlexXForce,LatXForce
0.00049,51.11810119,7.008802854,4.339108901
0.00022,50.470433,6.919496364,4.28473788
0.00018,48.64592573,6.669842877,4.130136386
0.00012,48.63111157,6.667811707,4.129267683
0.00003,48.61628918,6.666265572,4.127620184
0.00006,48.54206147,6.655602048,4.121463729
0.00031,48.16872957,6.602969449,4.087983741
0.00095,47.55326192,6.51241922,4.030804693
0.00095,47.12544936,6.452887781,3.994918593
0.00052,46.6992874,6.387995523,3.95234749
0.0006,46.27607202,6.32917837,3.915001969
0.0003,45.85682094,6.268627422,3.875726792
0.00034,45.44252493,6.209266606,3.836303397
0.0019,44.77486345,6.111321112,3.772953869
0.00017,44.33579356,6.051835821,3.735822637
0.00004,43.90518284,5.993057458,3.699714137
0.00004,43.71660965,5.966880051,3.683823829
0.00023,43.67856689,5.961250809,3.679744546
0.00118,43.64156324,5.952709226,3.673223095
0.00249,43.47092008,5.921608733,3.651079107
0.00166,43.01370747,5.855025861,3.607086495
0.00241,42.56873511,5.7884966,3.56159836
0.00146,42.47207923,5.772380288,3.548627164
0.0001,42.38550022,5.762308755,3.539146883
0.00005,42.29093269,5.751566846,3.52858626
0.00208,42.21533802,5.747196118,3.524431925
0.00051,42.1439706,5.739165916,3.518768681
0.0007,42.07577364,5.731982643,3.513453326
0.00007,42.00987339,5.723005052,3.507992468
0.00001,41.99629708,5.721155551,3.506900788
0.00001,41.99357105,5.720784184,3.506253215
0.00001,41.99153587,5.720926847,3.506209262
0.00003,41.99119512,5.720880423,3.505802889
0.00038,42.18693919,5.748814203,3.519487589
0.00089,43.67717241,5.952325056,3.640099226
0.00126,44.15134622,6.018270003,3.673745216
0.00227,44.62722978,6.086261597,3.703390663
0.00406,45.22221415,6.171475565,3.735535778
0.00253,45.79531338,6.254723901,3.770648718
0.0019,46.22078044,6.319305102,3.794633633
0.0007,47.76925907,6.539611567,3.919085553
0.00004,47.790907,6.542575168,3.920909383
0.00001,47.89467803,6.556781422,3.92942307
0,48.31627895,6.614498588,3.963529311
0.00005,48.51358312,6.641994665,3.979763278
0.00026,48.6715013,6.665562103,3.992961295
0.00105,48.82663783,6.694132046,4.005102621
0.00013,48.92338105,6.716201751,4.007901222
0.00083,49.00148532,6.733294098,4.006508444
0.0015,49.06501671,6.750364999,4.000859593
0.00202,49.12784956,6.769817669,3.990802603
0.00756,49.2022855,6.807136199,3.947548568
0.00549,49.2315284,6.83038225,3.913266498
0.00017,49.26435939,6.838878371,3.91277248
0.00009,49.28126901,6.843689827,3.912094978
0.0001,49.28219749,6.844804409,3.912070119
0.00001,49.28290945,6.845396123,3.911880221
0.00015,49.28330393,6.845943749,3.9108273
0.00092,49.21450594,6.838847745,3.899806665
0.00252,48.33344805,6.723665958,3.814379053
0.00199,47.96459741,6.682427711,3.770065321
0.0023,47.57122218,6.644748314,3.718547295
0.00218,47.25501833,6.618065317,3.673605125
0.00331,46.93241726,6.590250032,3.622901018
0.00312,46.488045,6.544586975,3.563494601
0.00045,46.04100138,6.487177094,3.527523403
0.00063,45.73108979,6.44808366,3.503138671
0.00078,45.43091328,6.409847555,3.480371405
0.00079,45.42780777,6.413497901,3.480360637
0.00071,45.42478467,6.417613578,3.479856479
0.00036,45.41088387,6.417920217,3.475385764
0.00163,45.36967052,6.417539895,3.461161425
0.00211,47.43207007,6.715906801,3.60379382
0.00273,49.73965213,7.052585276,3.75902447
0.00327,52.39752186,7.441496055,3.933481966
0.00261,53.5634508,7.622614683,3.995190668
0.00006,55.00252182,7.840609485,4.091802606
0.00023,56.78949904,8.104429408,4.215825251
0.00089,61.80020432,8.833103203,4.580569344
0.00084,61.81022089,8.840715894,4.581064521
0.0008,61.82022809,8.845856437,4.582177126
0.00081,61.87011698,8.857325947,4.586308031
0.00083,62.11522186,8.898626684,4.603669668
0,63.05785263,9.042496067,4.665146053
0.00207,63.75818448,9.158225619,4.69215607
0.00266,64.16111081,9.228934179,4.697748211
0.00301,64.40321587,9.27535115,4.690808228
0.00246,64.51059345,9.299847152,4.679533938
0.00243,64.44747162,9.299770155,4.656845404
0.00073,63.94001043,9.232937506,4.618770593
0.00125,63.59578838,9.188319505,4.59479571
0.00113,63.20105519,9.136344538,4.567224253
0.00114,62.61837324,9.055869138,4.526181255
0.00116,62.29925625,9.014079387,4.504236227
0.00113,61.89463181,8.959247954,4.47578651
0.00095,61.22552865,8.866068804,4.4270343
0.00008,61.21329243,8.871642472,4.41990578
0.00065,60.82774109,8.826105232,4.38117888
0.0006,59.94309478,8.707333948,4.307151132
0.00157,59.36764328,8.637398421,4.249951479
0.00338,58.80295468,8.571118674,4.188534462
0.00089,58.3449435,8.50902656,4.150309211
0.00104,57.89424413,8.449085988,4.111765007
0.00075,57.45039447,8.390055608,4.074841579
0.0006,57.01305377,8.328466895,4.043707852
0.00137,56.48918251,8.255329132,4.007794521
0.00153,56.08599357,8.19977226,3.980591222
0.00104,55.68803526,8.144932037,3.953015183
0.00074,55.21409655,8.080030889,3.918213148
0.00038,54.74765147,8.022720846,3.877228677
0.00006,54.14078105,7.944618211,3.826832827
0.00095,54.12600939,7.95706464,3.814476386
0.00082,54.06115211,7.96104526,3.799201526
0.00079,53.92821682,7.958726238,3.777455875
0.00004,54.29982861,8.020627684,3.799521907
0.00017,54.61452465,8.072572889,3.817937575
0.00014,58.08584704,8.586249909,4.060549223
0.00045,58.7920442,8.691227894,4.110386978
0.00228,59.48274765,8.798688032,4.16129406
0.00143,60.15156525,8.903033173,4.208444111
0.00005,60.70851121,8.997001361,4.240975176
0.00013,61.24388752,9.087980469,4.27231235
0.00004,61.68141522,9.171409629,4.293890039
0.00057,61.68877304,9.195328509,4.283113201
0.00047,61.69610262,9.219865576,4.274367686
0.00124,61.73232955,9.227748621,4.278976423
0.00126,61.9031896,9.255145877,4.292986199
0.00057,62.62912365,9.371195772,4.342390288
0.00097,62.88751037,9.423064554,4.354708543
0.00099,62.93927425,9.444667494,4.353950175
0.00018,62.92146551,9.453320978,4.351522712
0.00214,62.82012204,9.451287361,4.348722948
0.00019,62.6812344,9.441674338,4.340362076
0.00068,62.50527225,9.42454495,4.330990314
0.00209,62.30113658,9.404979578,4.323325072
0.00069,61.47997943,9.285936093,4.268923852
0.00117,61.43763769,9.281383926,4.268932817
0.00316,61.42039925,9.281850735,4.27522831
0.00117,61.40335303,9.280502777,4.276866345
0.0006,61.32090533,9.270494468,4.273208609
0.00065,60.9686526,9.226995884,4.250612522
0.00106,60.81890198,9.215888217,4.242969878
0.00044,60.68579787,9.200573815,4.235079776
0.0004,60.48581336,9.176907603,4.223482404
0.00034,60.35476867,9.164871623,4.219160459
0.00226,60.23721167,9.154249057,4.21955644
0.00231,60.13021834,9.144002303,4.221141327
0.00079,60.03171951,9.136227392,4.220409977
0.00095,59.78893031,9.104658308,4.209080905
0.00231,59.77967817,9.10922736,4.218113871
0.00176,59.7784165,9.114415164,4.226453603
0.00173,59.7771868,9.120803162,4.235871234
0.00027,59.77151105,9.124718877,4.239354193
0.00003,59.75425709,9.124475058,4.239863312
0.00014,60.47990483,9.236491066,4.292863645
0.00001,60.64032447,9.261596756,4.304614073
0.0002,60.88559721,9.30088383,4.322755631
0.00085,61.06424352,9.336112192,4.338248117
0.0004,61.23517436,9.367144622,4.352167547
0.00005,61.39697718,9.396193388,4.366553017
0.00075,61.51687123,9.422539166,4.382523423
0.00138,61.52139805,9.429384679,4.390905222
0.0024,61.52573551,9.435586798,4.40253553
0.00344,61.54463046,9.443408098,4.418904467
0.00119,61.57429273,9.454732649,4.428484707
0.00147,61.23063716,9.408699706,4.41289202
0.00275,60.96567132,9.373471965,4.40635486
0.00048,60.57488219,9.318839876,4.382774451
0.00019,60.08889984,9.251887908,4.351938571
0.00047,59.65210824,9.192986401,4.322153155
0.00045,59.19406356,9.128908482,4.290030562
0.00052,58.72211566,9.063171331,4.256472554
0.00033,58.1301379,8.975874593,4.213853696
0.00017,57.66560684,8.906452976,4.180295171
0.00003,56.81039069,8.776069154,4.118810135
0.00065,56.80247597,8.774846488,4.120508409
0.00243,56.76300093,8.767613124,4.125875486
0.002334,56.56802148,8.736365237,4.120131844
0.003094,56.10563888,8.666638038,4.099021871
0.001539,55.55173187,8.589408782,4.067608911
0.001616,55.0181328,8.514606232,4.037615712
0.001256,54.49810057,8.440120835,4.00680935
0.00126,53.98696044,8.367438999,3.976571532
0.001256,53.53475296,8.303775532,3.950650629
0.000307,53.08662888,8.242760866,3.918642597
0.000858,52.64245521,8.184848936,3.885329049
0.000717,52.20238617,8.125823431,3.852431695
0.000549,51.29755738,7.994724318,3.785811032
0.000295,51.29175014,8.001513022,3.788921583
0.002519,51.26272494,8.004674499,3.799644435
0.001236,51.11789556,7.989727076,3.796474985
0.001224,50.40502082,7.885865507,3.751040839
0.00182,49.98467892,7.820103017,3.727807369
0.004236,47.98309059,7.504555368,3.595852809
0.001442,47.65090981,7.455461349,3.578059167
0.000783,47.33702904,7.422446153,3.562916165
0.000311,47.1293506,7.397894164,3.548463065
0.000663,47.12489811,7.407562734,3.548693327
0.000802,47.12047054,7.416762063,3.548407034
0.000753,47.09870172,7.422755391,3.546720634
0.000772,46.99862727,7.416383383,3.539184628
0.000623,46.74593202,7.385857259,3.520810108
0.000114,46.61837317,7.374560452,3.514792245
0.002195,46.54053557,7.367832186,3.520372651
0.001411,46.49533876,7.366721473,3.525369575
0.001392,46.46564884,7.368522593,3.531482243
0.001194,46.45180992,7.374689343,3.538838235
0.001062,46.44411722,7.379505785,3.545265244
0.001289,46.43585909,7.382372878,3.551600247
0.002228,46.43322498,7.380561111,3.560406825
0.00193,46.43292355,7.37958454,3.568323742
0.000032,46.43274235,7.385127671,3.570167127
0.00145,46.43309309,7.404221024,3.571958552
0.000802,45.77698372,7.30966876,3.522310012
0.000813,45.41438328,7.260851599,3.494773037
0.000814,45.01366669,7.205337627,3.464296802
0.000566,44.47758127,7.126198071,3.423750773
0.000051,44.05126939,7.064502072,3.393621691
0.001832,43.85291174,7.039707922,3.388470637
0.0015,43.83774998,7.044726422,3.396285842
0.001117,43.82463991,7.048755083,3.402150621
0.001117,43.7857686,7.048633029,3.406051154
0.001455,43.97119318,7.085957781,3.429357327
0.001092,44.55635324,7.188276468,3.482658238
0.001299,45.07004874,7.27746077,3.530562268
0.00131,45.34485254,7.328635068,3.559979028
0.000138,45.6797873,7.391446383,3.589334967
0.000368,45.6710419,7.394141684,3.591844761
0.00005,45.66353235,7.394752429,3.591710801
0.000018,45.66316399,7.395149408,3.591818816
0.000018,45.66277462,7.395542977,3.59197084
0.000071,45.66051797,7.397917121,3.592615214
0.002302,44.5119616,7.231413282,3.518755137
0.00154,44.22214237,7.192289235,3.504901071
0.00117,43.93608061,7.155430088,3.490014234
0.00135,43.65427626,7.116956659,3.475312568
0.001357,43.37677088,7.079522775,3.460872054
0.0013647,43.10382433,7.043164896,3.446693863
0.0013788,43.09939284,7.051060669,3.453821565
0.0011812,43.09504682,7.060261521,3.460782211
0.000363,43.07456706,7.064659744,3.46284198
0.0006309,43.00023093,7.060637919,3.457132566
0.0008108,42.99334314,7.068535546,3.456755074
0.0001032,43.09919831,7.095421018,3.467826145
0.0025921,43.23696491,7.127181296,3.489897565
0.0016333,43.42679761,7.167592946,3.512958681
0.0016494,43.56299124,7.199655562,3.531560218
0.0007616,43.69007826,7.232892456,3.547429011
0.0015338,43.8323401,7.262580431,3.565028867
0.00232,43.95608962,7.287480098,3.58311581
0.002287,44.01998,7.301153883,3.595794076
0.002347,44.0253315,7.305123256,3.603649485
0.000992,43.93398283,7.29128379,3.59928715
0.00047,43.7498391,7.261160795,3.585653688
0.000159,43.51400215,7.223324357,3.567064678
0.000456,43.08926903,7.157558479,3.532023073
0.001056,42.71869853,7.105828313,3.500912685
0.00115,42.42753441,7.070548609,3.476613996
0.000441,42.13499284,7.031487605,3.455743573
0.003063,41.84327629,6.99535893,3.442299889
0.000805,41.57399147,6.965722271,3.424798899
0.000842,41.56909376,6.979866533,3.428835013
0.00084,41.5644897,6.994472327,3.432595069
0.00174,41.54573769,7.005026832,3.436979169
0.000941,41.54551641,7.017453177,3.440500541
0.000399,44.44391859,7.526133174,3.683036423
0.001107,45.54919525,7.735164337,3.778702024
0.001188,46.57759079,7.928437504,3.861123913
0.001486,47.77658594,8.151641093,3.956254863
0.000465,49.0490013,8.376097952,4.060089941
0.000391,49.09904942,8.390045565,4.065298184
0.00458,49.73433837,8.509047952,4.131396674
0.001387,49.79140086,8.521798257,4.140159961
0.003667,49.54235419,8.48908239,4.129796149
0.000299,49.08663232,8.423756972,4.092062925
0.000375,48.66387336,8.378459076,4.054002367
0.000419,48.2035653,8.335842547,4.011023489
0.001217,47.6062014,8.267292935,3.953595053
0.001718,47.60000864,8.310009508,3.942013756
0.001697,47.59443159,8.363293519,3.92787801
0.001302,47.5752759,8.400842218,3.915559387
0.000083,47.65348787,8.424660121,3.920109342
0.000125,48.61143757,8.601307764,3.998028238
0.000159,49.93198687,8.838960316,4.10553279
0.000049,52.56076424,9.305357701,4.321362073
0.000016,53.85555674,9.535126321,4.427648428
0.000053,54.90929416,9.722239624,4.514323692
0.000268,55.74451251,9.874025501,4.583213478
0.000425,56.48195011,10.02328687,4.642307961
0.001684,56.48769979,10.09152757,4.625693004
0.000141,56.49366105,10.14795633,4.618238154
0.001611,58.0419226,10.47656703,4.744224865
0.000101,59.70257395,10.82347963,4.873586784
0.0001,62.22386152,11.33034294,5.073130097
0.000444,64.06900668,11.71886201,5.21966994
0.001096,65.79287894,12.06246642,5.362211744
0.00165,67.37192035,12.36881086,5.496955828
0.000171,68.79232822,12.63508692,5.612979316
0.00017,69.75489343,12.81327637,5.692110912
0.000013,69.76299949,12.81685827,5.692542161
0.000235,69.77130601,12.82466376,5.69132218
0.001173,69.8157591,12.86564809,5.685578992
0.001577,70.10271445,12.98372374,5.694085971
0.000781,71.66220323,13.34278562,5.809253508
0.000681,83.25793321,15.57922446,6.736815666
0.000876,87.63043898,16.4894197,7.084719442
0.00014,90.25973276,17.05006352,7.288599784
0.000419,92.58670909,17.56184698,7.469867913
0.001314,94.62241636,17.97627204,7.636880602
0.001521,94.63734559,18.0017266,7.642400988
0.003095,95.52308909,18.20068283,7.72456057
0.000663,96.08925548,18.31374729,7.772717529
0.000137,96.41434783,18.38226314,7.798927672
0.000577,96.21324203,18.36556849,7.777031809
0.002608,95.156451,18.2488187,7.668744027
0.002619,92.93134405,17.90415274,7.467656134
0.002269,90.20100761,17.45335377,7.229746061
0.001424,88.74913236,17.2504351,7.0987591
0.0001,88.73506207,17.31726851,7.090037941
0.000786,88.72110098,17.38791625,7.085364717
0.000769,88.65290928,17.41657325,7.079573107
0.001565,88.34989253,17.37656851,7.060746711
0.001117,87.56685026,17.23744691,7.00196794
0.001316,87.5775223,17.24909364,7.008075067
0.002062,88.15781956,17.37449571,7.063084609
0.001662,89.01271645,17.55215052,7.138569734
0.00154,90.23619589,17.80531594,7.242938203
0.0001,91.34287969,18.04688677,7.330404936
0.003075,91.43679657,18.1645597,7.316277788
0.001034,91.44198908,18.19604141,7.309654061
0.003389,91.58218,18.31680233,7.298607034
0.00085,91.7704088,18.38721088,7.307372975
0.000414,91.65514582,18.40334507,7.29734899
0.000455,91.01171586,18.32894047,7.244197659
0.00054,89.64974073,18.09167628,7.135507951
0.000526,87.92043264,17.77830276,6.997393809
0.000032,86.60963888,17.55508092,6.889946608
0.000336,85.48192815,17.36018286,6.798877815
0.000777,85.45718208,17.37763252,6.798230783
0.001104,85.43243372,17.3882341,6.799501617
0.00136,85.30866784,17.37165996,6.794477097
0.00136,84.69022313,17.25427792,6.749992867
0.000839,83.01537621,16.92783139,6.618638292
0.000776,78.16077294,15.98614473,6.224541061
0.001333,76.94413114,15.77039217,6.119715306
0.000996,76.25114442,15.65092865,6.058922798
0.000988,76.24680179,15.67329258,6.052825674
0.000578,76.24247038,15.69664732,6.048046039
0.00108,76.22098128,15.72294024,6.047531957
0.000363,74.91897956,15.50455774,5.940843579
0.001043,74.94186497,15.53589826,5.944128681
0.000463,74.97761556,15.56775227,5.94650693
0.0001875,74.97981515,15.59775103,5.944611938
0.0005036,74.97973994,15.62037926,5.94436754
0.0005039,74.97967188,15.64300894,5.944149201
0.0002385,74.97943718,15.67070237,5.942361081
0.0004385,74.98073399,15.69421743,5.9419075
0.0007692,75.00596622,15.72372572,5.944462842
0.00053,75.04898269,15.75293156,5.943699311
0.0000702,75.11920461,15.7704507,5.949253207
0.0000053,75.17843679,15.78378798,5.953906658
0.0000052,75.20392916,15.78996737,5.955805251
0.0000161,75.20241878,15.79310956,5.955121618
0.00013,75.1880928,15.81055215,5.951430779
0.00008651,75.15090075,15.83632386,5.945120123
0.00122302,75.15049523,15.85758115,5.94773334
0.0002004,75.15010297,15.87906646,5.946048992
0.00022623,75.14832124,15.90844872,5.941594504
0.0010472,75.1420451,15.92710788,5.942879148
0.0006239,74.53806776,15.84604783,5.892003188
0.0003517,74.13653175,15.78255556,5.858891486
0.0003527,73.53052796,15.67604679,5.809647014
0.0002036,72.96064053,15.57644011,5.762788896
0.0002144,72.34569682,15.46613541,5.712408986
0.0003675,71.6992838,15.3466581,5.660507888
0.0005015,71.04520325,15.22250047,5.605040265
0.000977,71.02677901,15.23716182,5.597499708
0.000847,71.01008765,15.25012642,5.590886938
0.000657,70.95025764,15.2550149,5.581550343
0.000324,71.0797663,15.30311829,5.590480483
0.000777,72.07824758,15.53761952,5.669660539
0.000487,73.50303534,15.86386611,5.781395945
0.000746,76.70614806,16.57059905,6.034764151
0.00093,77.6749924,16.78432306,6.114365679
0.000921,78.57902995,16.98501448,6.188947262
0.001063,79.41156285,17.17584752,6.257766152
0.000393,80.16685865,17.37488394,6.311536782
0.000029,80.7881334,17.53579145,6.357565606
0.000419,81.41569987,17.71760319,6.403727449
0.0002,81.23706926,17.70098873,6.38805257
0.000209,80.84184833,17.63403238,6.355834621
0.000209,80.43847408,17.56502783,6.322978869
0.000279,79.97089673,17.48475689,6.282609612
0.000567,79.2463439,17.34401332,6.2212897
0.000757,78.60454443,17.22036918,6.165701163
0.000766,77.94901404,17.09336134,6.10927736
0.000338,77.29114918,16.96440246,6.054625358
0.001161,76.73581606,16.86315599,6.013901008
0.001093,76.31367254,16.7948078,5.982923245
0.000026,76.29362876,16.81091963,5.979154574
0.000227,76.2743711,16.82177863,5.976981758
0.000687,76.18945291,16.81965981,5.971615035
0.000043,76.00901999,16.802858,5.955451133
0.00025,76.3066358,16.88642958,5.978014462
0.000241,77.00333678,17.05916522,6.031817676
0.000241,77.80023866,17.25445913,6.093431392
0.000688,78.68034795,17.45916921,6.164432165
0.00077,79.59008079,17.66899794,6.238405835
0.001465,82.18335214,18.25415526,6.44740725
0.000593,83.1228272,18.46565294,6.523654037
0.00015,83.75677517,18.60891279,6.57384314
0.000313,83.76850722,18.62014755,6.572393308
0.000876,83.78040576,18.64323479,6.567185752
0.000686,83.84219726,18.6827245,6.56602622
0.000577,84.19183427,18.7906913,6.592641583
0.000208,85.28472567,19.07282019,6.674135305
0.000787,86.0950478,19.29002593,6.7282505
0.000342,86.80701404,19.48044883,6.776936779
0.000229,87.40501251,19.64707352,6.81643723
0.00123,87.88788695,19.80588688,6.837334842
0.000639,88.26088052,19.92630595,6.854631242
0.000455,88.80851904,20.08724369,6.88520903
0.001159,88.82475588,20.14083575,6.866953052
0.000457,88.79927078,20.16720239,6.853190282
0.000587,88.79390129,20.20167807,6.83886188
0.000374,88.78799145,20.21631535,6.835086037
0.000347,88.75064395,20.21668669,6.831012814
0.001174,87.2435935,19.88272772,6.717355379
0.000314,86.9175261,19.81910814,6.689911608
0.000962,86.48268388,19.75203962,6.641186909
0.001089,86.1321622,19.70247371,6.598404069
0.0039,85.77439913,19.72639631,6.51481436
0.001017,85.41110827,19.67120317,6.471847366
0.001356,85.38521858,19.70195611,6.44983718
0.002521,85.34821446,19.7626351,6.40900226
0.00232,85.30989922,19.81876924,6.370064582
0.002135,85.09996365,19.83646113,6.318519121
0.000296,83.71394864,19.54126332,6.203220337
0.000525,83.1480619,19.42405244,6.157321854
0.00044,82.35531416,19.24544866,6.097826291
0.000535,81.42186671,19.03048864,6.029167097
0.000526,80.68795465,18.8628266,5.975128624
0.000308,79.95621351,18.70111869,5.918079077
0.000788,79.23088794,18.56910551,5.845337989
0.001284,78.26580226,18.39238527,5.748505777
0.002462,77.51744836,18.29644334,5.650456108
0.002293,77.34002039,18.33383853,5.595156041
0.002726,77.19596348,18.40567918,5.529577742
0.001774,76.7363594,18.35978788,5.463590421
0.000442,75.8879773,18.18420123,5.389753868
0.000085,75.22345932,18.03858554,5.336908858
0.000401,74.78450892,17.93788709,5.304719485
0.000484,74.39946825,17.84858123,5.277481641
0.000405,74.03157251,17.76320954,5.25127413
0.000184,73.67411945,17.68620912,5.222787797
0.000769,73.32314258,17.63905512,5.179759429
0.0019,73.07444178,17.64148559,5.130359256
0.002494,73.07177847,17.71771413,5.090976571
0.001391,73.0691856,17.75632359,5.071118391
0.001797,73.05726071,17.79959794,5.046620232
0.001632,73.68861241,17.99468546,5.06909123
0.00162,74.75592677,18.29718588,5.121371556
0.00131,76.20892389,18.68802853,5.203377664
0.00112,76.80675677,18.87072888,5.226868773
0.00046,77.48482927,19.04437631,5.271657114
0.00055,78.37068765,19.26696333,5.331777319
0.00103,78.97130782,19.42244036,5.373515772
0.00068,78.99934772,19.44695343,5.371663347
0.00095,79.15122456,19.54188329,5.358189637
0.00039,79.75870844,19.73581385,5.383130581
0.0004,80.30954959,19.91652737,5.404310675
0.00037,80.81500979,20.08673231,5.422662912
0.00065,81.08079496,20.20525302,5.421305193
0.00014,81.23604994,20.28277324,5.419638701
0.00012,81.29292038,20.33591179,5.411637193
0.00064,81.26401682,20.38304702,5.391209277
0.00027,81.16140351,20.40024342,5.37087211
0.00103,81.05615676,20.41261513,5.347558358
0.00043,81.05309311,20.42951317,5.340288409
0.00036,81.04990521,20.43940825,5.335012751
0.0001,81.03212686,20.43913852,5.332254282
0.00011,80.89986043,20.40739429,5.323728575
0.00069,79.89986746,20.15961546,5.260399534
0.00056,78.9793961,19.93574223,5.200572091
0.00043,77.93322943,19.69855894,5.126346519
0.00075,76.8163483,19.46587719,5.035419174
0.0011,75.84484778,19.27771249,4.950552489
0.00009,72.46626069,18.47244698,4.71594482
0.00147,72.13555391,18.44910073,4.67210441
0.00007,72.11704083,18.46628947,4.665590321
0.00012,72.09884899,18.48859624,4.657066533
0.00043,72.01252514,18.5103155,4.638924448
0.00019,71.68040869,18.44451604,4.613573313
0.00001,71.3440062,18.38235395,4.586221019
0.00052,71.49381157,18.45820078,4.585391443
0.00061,71.80093936,18.55501415,4.603668009
0.00011,72.1745198,18.66274298,4.625650539
0.00005,72.55922462,18.7646862,4.649994189
0.00004,72.88194356,18.84974859,4.670136468
0.00031,73.17343549,18.93406547,4.68571948
0.00154,73.61225171,19.09310418,4.69850808
0.00076,73.61535772,19.14036108,4.68715608
0.00149,73.63296663,19.16644031,4.690574604
0.00009,73.76858594,19.22379842,4.695200827
0.00034,74.90510896,19.55330455,4.760803934
0.00079,76.51128936,19.99400665,4.863287086
0.00032,81.15312096,21.22811453,5.156923763
0.00001,81.97597194,21.47360585,5.205179105
0.00021,83.01699961,21.77104211,5.269188586
0.00046,83.31126015,21.87378791,5.287024212
0.00018,83.32271755,21.90137631,5.28569324
0.00017,83.33403675,21.9289351,5.284494606
0.00055,83.38857783,21.96438462,5.288570317
0.00043,83.61183578,22.04467856,5.302721153
0.00029,83.79011964,22.11757514,5.309662575
0.00038,83.37353185,22.02937145,5.278861868
0.00065,82.6438465,21.85739659,5.226942302
0.00065,81.68747517,21.62504361,5.160802294
0.00014,80.72945261,21.37441425,5.100664421
0.00102,79.69301687,21.10542043,5.040025466
0.00079,78.34894154,20.76513337,4.957560616
0.00024,77.11399443,20.46358647,4.878146462
0,76.07304735,20.21869452,4.809125049
0.00048,76.01125943,20.22051523,4.805887889
0.0007,75.95006793,20.22368029,4.803803822
0.00045,75.65249752,20.16971236,4.784891859
0.00038,74.32587537,19.83423147,4.701104185
0.00121,71.64232424,19.15465002,4.533705384
0.00022,70.98735645,19.00104373,4.491192574
0.00039,70.02514291,18.75980581,4.430434772
0.00039,69.26043763,18.57170153,4.382073259
0.00032,68.5148978,18.38727461,4.331648869
0.0007,67.78782288,18.21187649,4.280096022
0.0005,67.78242751,18.22479685,4.275661301
0.00022,67.76501081,18.23488676,4.271709763
0.00086,67.7476573,18.24661204,4.272621179
0.00022,67.66181333,18.24460199,4.265583399
0.00044,67.25343273,18.15008741,4.239790906
0.00067,66.57797426,17.98350978,4.198253927
0.00035,65.81410844,17.79495027,4.149132001
0.00033,64.49400491,17.45536692,4.064960388
0.00061,64.10895436,17.36192291,4.041793904
0.00092,63.7413626,17.26466677,4.022334946
0.00092,63.38819069,17.17173408,4.003762933
0.00069,63.24782091,17.14136118,3.996800572
0.00047,63.23660421,17.17360726,3.988939699
0.00032,62.39465401,16.96086359,3.934943813
0.00034,62.12018743,16.90122575,3.916944934
0.00036,61.91878684,16.8612906,3.900499674
0.00035,61.72116899,16.8185865,3.884822958
0.00041,61.52700115,16.77613671,3.869100857
0.00064,61.33609361,16.74064404,3.85170427
0.00034,61.14824397,16.70215365,3.836391908
0.00049,60.99627842,16.67375968,3.827211489
0.00207,60.84622782,16.64351208,3.826053398
0.0005,60.65583276,16.6012588,3.815130569
0.00048,60.5048054,16.56893843,3.806780841
0.0009,60.41691065,16.55725436,3.804090362
0.00057,60.41477411,16.56706019,3.805381626
0.00054,60.41291613,16.57700212,3.806587639
0.00055,60.40767266,16.5854702,3.807562056
0.00059,60.47024104,16.6120218,3.813126412
0.00038,61.25933551,16.83878237,3.863283238
0.0001,62.90039687,17.30012516,3.964649755
0.00049,66.08519441,18.19113929,4.160248027
0.00041,69.67928112,19.19232183,4.382345995
0.00039,71.65395834,19.7483325,4.502190172
0.00049,76.92417201,21.20968655,4.835045754
0.00067,78.19952249,21.56578611,4.918538826
0.00132,78.39477216,21.61900471,4.93865898
0.00142,78.4218401,21.62646927,4.94798679
0.00065,78.44872896,21.63372754,4.952876193
0.00078,78.58048699,21.67108386,4.964306549
0.00055,79.17245048,21.83956212,5.002511284
0.00006,79.8984902,22.05805558,5.043672092
0.00023,80.36867,22.21623108,5.064753215
0.00004,80.68324578,22.31948696,5.079897838
0.00002,80.61950049,22.31999243,5.070402244
0.00005,80.37236985,22.26660246,5.050037115
0.00015,80.03721014,22.19015644,5.023855643
0.00007,78.85006542,21.8765564,4.944135652
0.00005,78.57367052,21.81558675,4.921383279
0.0001,78.56162775,21.82881964,4.914893994
0.00042,78.54946767,21.84311452,4.907927839
0.00035,78.48694423,21.83922769,4.89939052
0.00036,78.13507378,21.75467978,4.872972011
0.00045,74.37623211,20.72374706,4.633341756
0.00043,73.50143638,20.49565503,4.57370038
0.00016,72.62232227,20.26387921,4.514639286
0.00015,71.86834072,20.06851546,4.462449012
0.00003,71.11785923,19.87665936,4.409733979
0.00012,70.1736192,19.62952615,4.345522421
0.00004,69.47073956,19.44749989,4.29719596
0.00003,69.43926509,19.45313236,4.290041124
0.00006,69.40790912,19.45892377,4.283363355
0.0002,69.2528532,19.43415118,4.267831734
0.00006,68.51548299,19.24099754,4.217833688
0.00004,67.64101695,19.01050781,4.15896204
0.00015,67.00341074,18.84745641,4.114846962
0.0001,66.39401442,18.68407239,4.074560829
0.00023,65.80795497,18.5255974,4.035982136
0.00029,65.24182479,18.3705973,3.999115086
0.00024,64.6934092,18.21941075,3.964030425
0.00026,64.22180363,18.0883921,3.933919426
0.00035,63.76198767,17.96187945,3.904318662
0.00029,63.31327644,17.83959196,3.875158729
0.00001,62.76856892,17.69678202,3.838862907
