ab_speed,total_power,flexionXPower,lateralXPower
0.00001,0.01290497,0.005592403,0.002978615
0.00001,0.01446335,0.006267247,0.003338205
0.00011,0.01622086,0.00702794,0.003741949
0.00051,0.01784275,0.00772503,0.004105856
0.00035,0.01898668,0.008210754,0.004364717
0.00005,0.02004793,0.008658048,0.004613866
0.00024,0.02033186,0.00877204,0.004677337
0.00035,0.02038897,0.008786661,0.004686863
0.00005,0.02044593,0.008804358,0.00470271
0.00008,0.02072914,0.008919831,0.00476976
0.00038,0.02211919,0.009508589,0.005085298
0.00036,0.02511454,0.010785571,0.005770472
0.00011,0.02573478,0.01104159,0.005916356
0.0002,0.02593567,0.011118515,0.005962999
0.00019,0.02584595,0.011071393,0.005943013
0.0004,0.02666168,0.01141546,0.006124063
0.0001,0.02842491,0.012169135,0.006527155
0.00003,0.03199838,0.013698992,0.007347496
0.00006,0.03437536,0.014714309,0.007896468
0.00036,0.03714816,0.015891245,0.008552371
0.00024,0.03958823,0.016925332,0.009129282
0.00015,0.04196352,0.017927729,0.009680458
0.00049,0.04391195,0.018741506,0.010124335
0.00017,0.04570855,0.019492977,0.010542284
0.00018,0.04731175,0.020160831,0.010916407
0.00022,0.04910901,0.020912433,0.011333009
0.00021,0.05030174,0.021405737,0.011610397
0.00015,0.05128387,0.021806498,0.011844356
0.00012,0.05166659,0.021951925,0.011940254
0.00033,0.0516885,0.021946226,0.011944585
0.00017,0.05179645,0.021977021,0.011973018
0.00092,0.05262979,0.022311796,0.012146441
0.00051,0.05234685,0.022184832,0.012069084
0.00019,0.05153841,0.021837607,0.011878673
0.00005,0.05112401,0.021658594,0.011783705
0.00027,0.05008759,0.021208329,0.011561323
0.00032,0.05002078,0.021169985,0.011563095
0.0005,0.05005129,0.021170601,0.011594622
0.00045,0.05005723,0.021159697,0.011617638
0.00039,0.05006334,0.021153335,0.011636973
0.00035,0.05010114,0.021159236,0.011663157
0.00022,0.05053607,0.021330504,0.011778731
0.00009,0.05128269,0.02162846,0.011958747
0.00023,0.05205637,0.021937319,0.012141561
0.00047,0.05245521,0.022081965,0.012231426
0.00009,0.05279707,0.022204651,0.012319372
0.0004,0.05317509,0.022351757,0.012401171
0.00063,0.05330706,0.022396514,0.012418348
0.00054,0.05293557,0.022230977,0.012320365
0.00057,0.0528479,0.022184716,0.012287226
0.00059,0.05283917,0.02217279,0.012272465
0.00072,0.05283041,0.022159674,0.01225508
0.0006,0.05278612,0.022132844,0.012232274
0.00055,0.05255794,0.022026605,0.012170458
0.00015,0.05327824,0.022317767,0.01234688
0.00031,0.05419865,0.022692424,0.012575351
0.00045,0.0553503,0.023159773,0.012864724
0.00051,0.05673926,0.023718133,0.013216301
0.00014,0.0583296,0.024346449,0.013605962
0.00038,0.06011847,0.025074315,0.014025151
0.00028,0.06023198,0.025098788,0.014060382
0.0001,0.06026062,0.02508515,0.014085431
0.00023,0.06028932,0.025080939,0.014102608
0.00024,0.06043377,0.025124834,0.014147104
0.00028,0.06117436,0.025410867,0.014335211
0.00051,0.06673872,0.027705818,0.01564433
0.00043,0.06917457,0.028706218,0.016215076
0.00055,0.07091364,0.029419982,0.016612929
0.00095,0.07424931,0.030788928,0.0173778
0.00001,0.07586327,0.031456494,0.017757693
0.00013,0.07746527,0.032117299,0.018143386
0.00045,0.07906591,0.032770332,0.01855722
0.00041,0.08070708,0.033436125,0.018984165
0.00018,0.08097934,0.03353445,0.019085509
0.00092,0.08228677,0.034046466,0.019406479
0.00011,0.08488569,0.035106612,0.020050087
0.00012,0.08642575,0.035720378,0.02045795
0.0005,0.08792992,0.03631064,0.020855131
0.00017,0.08968602,0.037019796,0.021300243
0.00019,0.09108351,0.037578331,0.021664419
0.00051,0.09238013,0.038090581,0.021999665
0.00018,0.09358978,0.038566356,0.022328856
0.00028,0.09468903,0.038998184,0.022618966
0.00028,0.09536358,0.039254702,0.022808147
0.0001,0.09537322,0.039243759,0.022845261
0,0.09568508,0.039369945,0.022926066
0.00001,0.0964305,0.03967665,0.023103984
0.00001,0.09725218,0.040014733,0.023300508
0.00004,0.09841171,0.04048743,0.023583548
0.00021,0.10013115,0.041179167,0.024017241
0.00093,0.10185166,0.041836685,0.024468536
0.00014,0.10813958,0.044388118,0.026038903
0.00033,0.10819178,0.044382963,0.026069491
0.00034,0.10844911,0.04445946,0.026154553
0.00001,0.10965315,0.044918777,0.02648767
0.00025,0.11162891,0.045700711,0.026983919
0.00023,0.11323102,0.046326264,0.027390052
0.00026,0.11446004,0.046785634,0.027716548
0.0001,0.11513471,0.047027976,0.027907254
0.0001,0.1156015,0.047182494,0.028047024
0.00036,0.1157898,0.047228315,0.028128814
0.00042,0.1158271,0.047217659,0.028174814
0.00051,0.11529585,0.04697534,0.028085217
0,0.11525907,0.046955206,0.028075849
0.00002,0.11524307,0.046948688,0.028070726
0.00044,0.11514531,0.04686257,0.028057522
0.00027,0.11471771,0.046621925,0.027998043
0.00034,0.11418473,0.046354313,0.027878483
0.00041,0.11243593,0.045589125,0.027460673
0.0002,0.10665524,0.043199982,0.026062815
0.0002,0.10374275,0.04197859,0.025365074
0.00022,0.10121968,0.040912437,0.024758944
0.00021,0.09845227,0.039754285,0.02409667
0.00045,0.09423275,0.038010485,0.023070934
0.00025,0.09404424,0.037896638,0.023036778
0.00026,0.09385605,0.037783071,0.02300365
0.00052,0.09292042,0.03737944,0.022799685
0.00059,0.08840609,0.03553975,0.021716761
0.00021,0.08526522,0.03426758,0.020953975
0.00013,0.08228808,0.033063734,0.020230214
0.00035,0.07980972,0.03206257,0.019616393
0.00141,0.08358023,0.033567992,0.02052656
0.00081,0.08927056,0.035847395,0.021915514
0.00079,0.08941486,0.035899348,0.021943652
0.00107,0.08863513,0.035572435,0.021753237
0.00041,0.08861823,0.035541902,0.021767302
0.00025,0.08860117,0.035503397,0.02178603
0.00003,0.08851401,0.035424978,0.021801609
0.00051,0.09214201,0.036841987,0.022723615
0.00023,0.09406356,0.037578784,0.023227829
0.00031,0.09727397,0.038828767,0.024050243
0.00047,0.09975598,0.039788316,0.02469324
0.00074,0.10195924,0.040623833,0.025271865
0.00063,0.10388206,0.041357464,0.025778276
0.00065,0.10392691,0.041342823,0.025815183
0.00082,0.10397144,0.041318737,0.02585977
0.00036,0.10418835,0.041381668,0.025928857
0.00012,0.1050681,0.041714662,0.026162315
0.00121,0.10557609,0.041902198,0.026305641
0.00226,0.10349744,0.041056396,0.025823659
0.00098,0.10219706,0.040520006,0.025525636
0.00009,0.10025832,0.0396819,0.025101438
0.00146,0.09783699,0.038612101,0.024609272
0.00078,0.09613455,0.037888689,0.024233511
0.00065,0.09471918,0.037290666,0.023898878
0.00073,0.09469,0.037238995,0.023912318
0.00072,0.09443168,0.037099441,0.023871175
0.00081,0.09379269,0.036793934,0.023735902
0.00009,0.09391653,0.036798465,0.023798857
0.00177,0.09878826,0.038643325,0.025101634
0.0016,0.10899303,0.042596208,0.027742121
0.00108,0.11704277,0.045702963,0.029830016
0.00143,0.12657369,0.049407643,0.032296332
0.00189,0.14199507,0.055398787,0.036278522
0.00139,0.15187727,0.059223757,0.038848007
0.00003,0.16255146,0.06330986,0.041621509
0.00117,0.17955002,0.069753938,0.046049723
0.00128,0.19401936,0.075223507,0.049824654
0.00059,0.19429521,0.075252345,0.049917524
0.00051,0.20231266,0.078253649,0.052023214
0.00022,0.21010542,0.081089533,0.054135017
0.00145,0.21406679,0.082498882,0.055255815
0.00202,0.20674107,0.079546343,0.053476953
0.00041,0.19063916,0.073193379,0.049403126
0.00097,0.1690269,0.064812584,0.0438719
0.00183,0.07079275,0.02712776,0.018396989
0.00155,0.07064863,0.027061488,0.018375808
0.00161,0.06992901,0.026776471,0.018204988
0.00003,0.06636118,0.025408834,0.017276862
0.00007,0.05730901,0.021937755,0.014922197
0.0005,0.05892771,0.02254028,0.015350149
0.00201,0.06047008,0.023054615,0.015785135
0,0.06122071,0.023317552,0.015997133
0.00085,0.06009275,0.022849016,0.015729862
0.00027,0.05916603,0.022439827,0.015524812
0.002,0.05741968,0.021744147,0.015100355
0.00151,0.06766345,0.025532665,0.017865253
0.0011,0.06778585,0.025545544,0.017926153
0.00167,0.06839794,0.025741078,0.018124862
0.00117,0.07146242,0.026868836,0.018963764
0.00042,0.08185339,0.030762893,0.021734525
0.00034,0.09522081,0.035780379,0.025289374
0.00018,0.1131904,0.042530143,0.030065066
0.00002,0.13433799,0.050476135,0.035683134
0.00002,0.16020049,0.060186551,0.042559029
0.00016,0.16132248,0.060575649,0.04287882
0.00015,0.15970032,0.059884499,0.042515564
0.00161,0.15956013,0.059710763,0.042599235
0.00162,0.1594206,0.059537486,0.042685696
0.00077,0.15872924,0.059169388,0.042609132
0.00077,0.15537364,0.057810946,0.041810761
0.00143,0.1525829,0.05666693,0.041176021
0.00077,0.15116035,0.056037333,0.040885866
0.00079,0.15004755,0.055524263,0.040684301
0.00078,0.14911093,0.05507776,0.040530204
0.00086,0.14884583,0.05485351,0.040532513
0.00004,0.14924502,0.054983955,0.040654967
0.00004,0.15080581,0.055548867,0.041089217
0.00062,0.15081798,0.055546613,0.041110168
0.00228,0.15087825,0.055551961,0.041191286
0.00188,0.15116217,0.055636241,0.041324505
0.00168,0.15181415,0.055835517,0.041575365
0.00063,0.15166375,0.055624382,0.041660468
0.00107,0.13020903,0.047621845,0.035882424
0.00075,0.1240232,0.045259756,0.034259062
0.00076,0.11903786,0.043347403,0.032955771
0.00045,0.11887826,0.043164494,0.032997939
0.0003,0.11871836,0.043005675,0.033006559
0.00054,0.11791451,0.042614403,0.032830283
0.00076,0.11378071,0.041026417,0.031716827
0.00085,0.09912143,0.035656529,0.02765789
0.00011,0.09047487,0.032536035,0.025249405
0,0.08191415,0.02945382,0.02286118
0.00029,0.07460268,0.026821507,0.020825137
0.00349,0.06068968,0.021804529,0.016982435
0.00249,0.05410955,0.019415047,0.015174518
0.00095,0.04770469,0.017060449,0.013410621
0.00111,0.04757459,0.016961856,0.013402706
0.00109,0.04744478,0.01686577,0.013392866
0.00106,0.04680015,0.016587488,0.013235441
0.00024,0.0436916,0.01544278,0.012367466
0.00089,0.04386707,0.015464629,0.012421954
0.00105,0.04749588,0.016700414,0.013453405
0.00058,0.04811065,0.016891864,0.013627882
0.00025,0.04848255,0.01701486,0.01373357
0.00003,0.04859017,0.017050458,0.0137644
0.00012,0.04849144,0.017012564,0.01373815
0.00063,0.0484003,0.016967617,0.013721076
0.00027,0.04839105,0.01690601,0.013735429
0.00035,0.04838186,0.016845528,0.01374825
0.00149,0.04833641,0.016771405,0.013760684
0.00081,0.04808211,0.016626253,0.013708222
0.0011,0.04713842,0.016252558,0.013460556
0.00063,0.04586816,0.015771566,0.013113594
0.00026,0.04445671,0.015234612,0.012725501
0.00016,0.05353524,0.018338507,0.015327408
0.00002,0.06341102,0.021720041,0.01815377
0.00002,0.07198634,0.024654112,0.020609286
0.00029,0.07205403,0.024666029,0.020629176
0.00145,0.07212172,0.0246296,0.020648044
0.00115,0.0724603,0.024674016,0.020750626
0.00069,0.10866466,0.036851768,0.031150128
0.00063,0.11321101,0.038310143,0.032491106
0.0029,0.11568498,0.039049139,0.033288439
0.00001,0.11731006,0.039453574,0.033805523
0.00074,0.1185573,0.039769774,0.034216615
0.00144,0.11880779,0.039747658,0.034358371
0.00084,0.11880804,0.03973182,0.034383703
0.00099,0.11880827,0.039718629,0.03440987
0.00045,0.11880879,0.039716149,0.034421388
0.00031,0.11880192,0.039711199,0.034427396
0.00011,0.11883185,0.039713242,0.034437753
0.00265,0.11996022,0.039929582,0.034769008
0.00069,0.12066528,0.040048379,0.035005001
0.00059,0.12169256,0.040283328,0.035363385
0.00082,0.12222448,0.040363861,0.035575127
0.00301,0.12261265,0.040387987,0.035804981
0.00086,0.12252696,0.040266716,0.035839004
0.00089,0.12234104,0.040112712,0.035845314
0.00184,0.12215283,0.039955513,0.035874573
0.00066,0.12211306,0.039860683,0.035885393
0.0005,0.12193361,0.039791213,0.035849509
0.00074,0.12048304,0.039309768,0.035443521
0.00014,0.11716274,0.038223843,0.034470912
0.00003,0.11329273,0.036961269,0.033333505
0.00013,0.10857427,0.035414617,0.031945603
0.00076,0.10286317,0.033521911,0.030261957
0.00215,0.09729575,0.031629322,0.028615768
0.00136,0.09109538,0.029552641,0.026795075
0.00013,0.08456483,0.027381152,0.024895734
0.00067,0.07593216,0.024538504,0.022384964
0.00165,0.06876977,0.022179338,0.020310516
0.00296,0.06716851,0.0216164,0.019894958
0.00251,0.06624448,0.021265761,0.019671733
0.00151,0.06302479,0.020196987,0.01874756
0.00154,0.05152541,0.016481963,0.015351199
0.00203,0.04623984,0.014773656,0.013800039
0.0004,0.04123357,0.013167703,0.012305068
0.00023,0.03429271,0.010948116,0.01023278
0.00024,0.03412984,0.01089307,0.010183091
0.00124,0.034703,0.011062826,0.010347953
0.00197,0.03489728,0.011102157,0.010397723
0.003,0.03490483,0.011069477,0.01038476
0.00031,0.03491239,0.01105316,0.010387504
0.00007,0.03495018,0.01104639,0.010402091
0.00024,0.03513525,0.011075063,0.01046041
0.00085,0.03554065,0.011175861,0.010590047
0.00183,0.03558517,0.011163632,0.010619452
0.00494,0.03538855,0.011095626,0.010596765
0.00499,0.03498153,0.010964885,0.010510585
0.00218,0.03321822,0.010409953,0.009996199
0.00002,0.03211892,0.010064737,0.009665847
0.00026,0.03184719,0.009977454,0.009581929
0.00133,0.03764025,0.011778078,0.011315829
0.00213,0.04407875,0.013765195,0.013235355
0.00247,0.05076098,0.015808883,0.015218239
0.00036,0.05363758,0.016660439,0.016078559
0.00093,0.05376573,0.016675026,0.016129548
0.00169,0.057514,0.017813116,0.017274396
0.0005,0.06138941,0.018972266,0.018441643
0.00336,0.0645178,0.019929001,0.019427605
0.00364,0.06641832,0.020516056,0.020047901
0.00009,0.06744113,0.020825968,0.020357584
0.00001,0.06822263,0.021064249,0.020594211
0.00009,0.06979853,0.02155082,0.021071656
0.00002,0.07302467,0.022545284,0.022043533
0.00019,0.07613061,0.023502497,0.022978677
0.00092,0.07998737,0.024675263,0.024124916
0.00163,0.08619826,0.026552753,0.025965801
0.00079,0.08872518,0.027289537,0.026704986
0.00053,0.08892,0.027309738,0.026743144
0.00019,0.0948724,0.029101859,0.028521592
0.00084,0.10089513,0.030920021,0.030333285
0.00073,0.10715962,0.032815883,0.032211336
0.00118,0.10826191,0.033153442,0.032557253
0.00049,0.108195,0.033132952,0.032542882
0.00022,0.10317977,0.031594815,0.031038789
0.00018,0.07696085,0.023568003,0.023153186
0.00012,0.07671258,0.023491975,0.02308067
0.00003,0.07646394,0.023417541,0.023003694
0.00006,0.07521871,0.023034501,0.022629874
0.00031,0.06919271,0.021184501,0.020807854
0.00095,0.06094287,0.01864098,0.018304477
0.00095,0.05653109,0.017288996,0.016980981
0.00052,0.05284241,0.016144358,0.015847124
0.0006,0.04977292,0.015204347,0.014920783
0.0003,0.04692791,0.014327933,0.014054112
0.00034,0.04442859,0.013558892,0.013290337
0.0019,0.04033066,0.012294758,0.012042192
0.00017,0.03760385,0.011464332,0.011227603
0.00004,0.03493521,0.010650741,0.010431307
0.00004,0.03365116,0.010258519,0.010047902
0.00023,0.0333952,0.010179744,0.009969109
0.00118,0.03314261,0.010096826,0.009884545
0.00249,0.03192594,0.009713335,0.009501433
0.00166,0.02821777,0.008578837,0.008384851
0.00241,0.02481002,0.007535047,0.007355366
0.00146,0.02432541,0.007384063,0.007201783
0.0001,0.02418163,0.007342578,0.007154674
0.00005,0.02426082,0.007369333,0.007172688
0.00208,0.02468042,0.007504506,0.007301202
0.00051,0.02523134,0.007674277,0.007464807
0.0007,0.02607841,0.007934831,0.007716248
0.00007,0.02703131,0.008224768,0.007998294
0.00001,0.0272715,0.00829785,0.00806946
0.00001,0.0273241,0.008313855,0.008084056
0.00001,0.02737676,0.008330489,0.008099927
0.00003,0.02763802,0.008409988,0.008176344
0.00038,0.02865383,0.008721009,0.008470462
0.00089,0.02722622,0.008287113,0.008040241
0.00126,0.02616918,0.007967125,0.007715751
0.00227,0.02487669,0.00757752,0.007315014
0.00406,0.02320697,0.007073583,0.006792701
0.00253,0.02144104,0.006540588,0.006255527
0.0019,0.02023634,0.006179422,0.005886912
0.0007,0.01586864,0.004852069,0.004613164
0.00004,0.01581491,0.00483564,0.004597601
0.00001,0.01555023,0.00475471,0.004520655
0,0.01563366,0.00478022,0.004544355
0.00005,0.01577859,0.004824887,0.004586539
0.00026,0.01596322,0.004882771,0.00464049
0.00105,0.01626737,0.004981253,0.004728214
0.00013,0.01656035,0.005077625,0.004807209
0.00083,0.01690284,0.005187544,0.004897106
0.0015,0.01728273,0.005310696,0.004993634
0.00202,0.017803,0.005479314,0.005124467
0.00756,0.0187033,0.005779379,0.005317205
0.00549,0.01918143,0.005943831,0.005402566
0.00017,0.01983499,0.006149897,0.005582217
0.00009,0.0202225,0.006272304,0.005688337
0.0001,0.02024678,0.006280739,0.005695023
0.00001,0.02027111,0.006288739,0.005701508
0.00015,0.02039346,0.006327151,0.005734331
0.00092,0.02100337,0.006518724,0.005897418
0.00252,0.02258282,0.007016497,0.006315056
0.00199,0.02290261,0.007126598,0.006378757
0.0023,0.02318398,0.007232793,0.006421552
0.00218,0.02341881,0.007325407,0.006451079
0.00331,0.02364771,0.007416549,0.006468381
0.00312,0.02398832,0.007542661,0.006515648
0.00045,0.02436788,0.007668537,0.006615549
0.00063,0.02468165,0.007772793,0.006699509
0.00078,0.02501317,0.007882224,0.006789939
0.00079,0.02501685,0.007888412,0.006791381
0.00071,0.02502053,0.007895161,0.006791848
0.00036,0.02503894,0.007903767,0.006790191
0.00163,0.02513071,0.00793947,0.00679335
0.00211,0.02575249,0.00814396,0.006933142
0.00273,0.0248727,0.007876846,0.006660676
0.00327,0.0224687,0.007127074,0.005976781
0.00261,0.02090646,0.006645073,0.005525511
0.00006,0.01852384,0.005897691,0.004882993
0.00023,0.01476291,0.004705548,0.003883377
0.00089,0,0,0
0.00084,0,0,0
0.0008,0,0,0
0.00081,0,0,0
0.00083,0.00380327,0.001216931,0.000998818
0,0.02441035,0.007818203,0.006399161
0.00207,0.04505911,0.014455789,0.011750115
0.00266,0.06192134,0.019893162,0.016065017
0.00301,0.07748449,0.024924209,0.0199976
0.00246,0.09415549,0.030316163,0.024201384
0.00243,0.10776237,0.034730999,0.027591547
0.00073,0.12471129,0.040221362,0.031921438
0.00125,0.12773077,0.041218015,0.032700649
0.00113,0.12785307,0.041280325,0.032738754
0.00114,0.12405766,0.040071514,0.031774354
0.00116,0.12011464,0.038816669,0.030772106
0.00113,0.11388894,0.036820012,0.029182394
0.00095,0.10051956,0.032511195,0.025754546
0.00008,0.10024294,0.032448595,0.025647442
0.00065,0.09163083,0.02969565,0.02338589
0.0006,0.07408926,0.024037268,0.0188638
0.00157,0.06509371,0.021152221,0.016511867
0.00338,0.05831132,0.018983445,0.014717661
0.00089,0.05414751,0.017637578,0.013648305
0.00104,0.05127461,0.016713235,0.012903819
0.00075,0.0493614,0.016100638,0.012405897
0.0006,0.04839821,0.01579079,0.012163477
0.00137,0.048124,0.015707773,0.012098314
0.00153,0.04862753,0.015878643,0.012229209
0.00104,0.0494822,0.016164355,0.012446251
0.00074,0.05107098,0.016692487,0.012842077
0.00038,0.05298254,0.017340945,0.013295715
0.00006,0.05612721,0.018395253,0.014057607
0.00095,0.05621359,0.018457463,0.014037612
0.00082,0.0566453,0.018630842,0.014105676
0.00079,0.05883084,0.019391721,0.014601967
0.00004,0.06283794,0.02073078,0.015580286
0.00017,0.06344722,0.020945958,0.015716515
0.00014,0.05666752,0.018709027,0.014036914
0.00045,0.05457311,0.018018768,0.013519662
0.00228,0.05276775,0.017433287,0.013080639
0.00143,0.05108942,0.016889074,0.012665682
0.00005,0.05008338,0.016577752,0.012397461
0.00013,0.04927685,0.016331699,0.01218053
0.00004,0.04890768,0.016242117,0.012064147
0.00057,0.04890321,0.016281045,0.012031334
0.00047,0.04889883,0.016321089,0.012004266
0.00124,0.04887815,0.016318553,0.012005078
0.00126,0.04881255,0.016299923,0.011995019
0.00057,0.05065538,0.016928873,0.012445177
0.00097,0.05513883,0.018453091,0.013529297
0.00099,0.05908467,0.019802661,0.014483033
0.00018,0.06339995,0.021274448,0.015536541
0.00214,0.0691572,0.023238784,0.016963808
0.00019,0.07379319,0.024826275,0.018106216
0.00068,0.07821449,0.026339939,0.019203517
0.00209,0.08207498,0.027673015,0.020181605
0.00069,0.09089665,0.030663637,0.022364313
0.00117,0.09111194,0.030742369,0.02243278
0.00316,0.09119688,0.030781213,0.022493117
0.00117,0.09127964,0.030813224,0.022528408
0.0006,0.09166034,0.030949926,0.02263341
0.00065,0.09289358,0.031399536,0.022948463
0.00106,0.09344913,0.031626978,0.023100938
0.00044,0.09389349,0.031794144,0.023218438
0.0004,0.09475463,0.032109022,0.023444479
0.00034,0.09541576,0.03236076,0.023635106
0.00226,0.09620101,0.032652866,0.023878363
0.00231,0.09687472,0.032903175,0.024097421
0.00079,0.09766805,0.033198804,0.024330406
0.00095,0.09905662,0.033690711,0.024710013
0.00231,0.09910298,0.033728613,0.024778467
0.00176,0.09910896,0.033750571,0.024829479
0.00173,0.09911491,0.033776948,0.024886811
0.00027,0.09914434,0.033804692,0.024917036
0.00003,0.09929004,0.033863241,0.024963856
0.00014,0.10065441,0.034333061,0.025315808
0.00001,0.10101635,0.034458775,0.025408988
0.0002,0.10181623,0.034738452,0.025614513
0.00085,0.10278705,0.035099529,0.025875502
0.0004,0.10392656,0.035507216,0.026173041
0.00005,0.10547376,0.036052318,0.026580256
0.00075,0.10680871,0.036539634,0.026962469
0.00138,0.10686683,0.036583385,0.027026747
0.0024,0.10692483,0.036624733,0.027111129
0.00344,0.10721357,0.036742792,0.027277037
0.00119,0.1086601,0.037265223,0.027691648
0.00147,0.11245017,0.038592663,0.028716904
0.00275,0.11375801,0.039064378,0.029133931
0.00048,0.11485637,0.039464642,0.029446563
0.00019,0.11550014,0.039719377,0.029641078
0.00047,0.1153752,0.039712488,0.029621688
0.00045,0.11484997,0.039559919,0.029494165
0.00052,0.11374712,0.03921053,0.02921538
0.00033,0.11182859,0.038566664,0.028724596
0.00017,0.10976154,0.037863601,0.028194426
0.00003,0.10512729,0.036272003,0.02700738
0.00065,0.1050788,0.036255272,0.027009816
0.00243,0.10483647,0.036166978,0.027001391
0.002334,0.10366068,0.035756718,0.026753288
0.003094,0.10158931,0.035049027,0.026299332
0.001539,0.10196253,0.03521195,0.026454842
0.001616,0.10643312,0.036789113,0.027676994
0.001256,0.11482833,0.039719169,0.029915023
0.00126,0.12636248,0.043742704,0.03298079
0.001256,0.14010345,0.048536944,0.036635712
0.000307,0.15551943,0.053933178,0.040677865
0.000858,0.17191536,0.059699819,0.044960314
0.000717,0.18872737,0.06561388,0.049351739
0.000549,0.22412327,0.078014901,0.058610062
0.000295,0.22435058,0.078169188,0.058724358
0.002519,0.22548402,0.078639648,0.059221585
0.001236,0.23102851,0.080650741,0.060798958
0.001224,0.25251409,0.088235833,0.066586562
0.00182,0.25901129,0.090506145,0.068447602
0.004236,0.22233947,0.077667105,0.059040937
0.001442,0.20901945,0.073042198,0.05561424
0.000783,0.19551451,0.068471345,0.052144269
0.000311,0.1856905,0.065101373,0.049540628
0.000663,0.18547373,0.065116511,0.049490682
0.000802,0.18525698,0.065127306,0.049433502
0.000753,0.18417309,0.064828533,0.049143627
0.000772,0.17872052,0.062989074,0.047688696
0.000623,0.1595092,0.056289401,0.042570377
0.000114,0.14447791,0.051046302,0.038598194
0.002195,0.13111412,0.046359807,0.035142262
0.001411,0.11986756,0.042418011,0.032204747
0.001392,0.10845493,0.038413291,0.029207696
0.001194,0.10039458,0.035598784,0.027101375
0.001062,0.09582255,0.034005416,0.025918432
0.001289,0.09326644,0.033117054,0.025276619
0.002228,0.09287617,0.032972254,0.025234695
0.00193,0.09283653,0.032954034,0.025280177
0.000032,0.09280008,0.032965968,0.025283404
0.00145,0.09266218,0.033001834,0.02525831
0.000802,0.09657515,0.034442901,0.026331087
0.000813,0.09758459,0.034846502,0.026609075
0.000814,0.09843736,0.035192791,0.026844396
0.000566,0.0991211,0.035470446,0.027036476
0.000051,0.09952094,0.03564687,0.027167048
0.001832,0.09961991,0.03571792,0.027275607
0.0015,0.09962967,0.035759248,0.02735065
0.001117,0.09964621,0.035796342,0.027410626
0.001117,0.09982094,0.035890324,0.027514576
0.001455,0.10220698,0.036787025,0.02824542
0.001092,0.10743603,0.038712292,0.029755973
0.001299,0.11266993,0.040633448,0.031274247
0.00131,0.11614589,0.041925935,0.032310693
0.000138,0.12359797,0.044668411,0.034413135
0.000368,0.12511389,0.045241415,0.034866243
0.00005,0.12541046,0.045359859,0.034953334
0.000018,0.12542287,0.045367149,0.034958126
0.000018,0.1254352,0.045374411,0.03496334
0.000071,0.12549581,0.045413153,0.034988239
0.002302,0.12425298,0.045085518,0.034805038
0.00154,0.12399097,0.045040295,0.034821624
0.00117,0.12419687,0.045176116,0.034957432
0.00135,0.1247858,0.045437717,0.035201019
0.001357,0.12581282,0.045862262,0.035569373
0.0013647,0.1271327,0.046397345,0.036021945
0.0013788,0.12715771,0.046463273,0.036107251
0.0011812,0.12718301,0.046537852,0.036190868
0.000363,0.12731386,0.046636916,0.036266899
0.0006309,0.12807709,0.046970849,0.036487128
0.0008108,0.13205445,0.048491439,0.037622133
0.0001032,0.13487656,0.049594014,0.038454537
0.0025921,0.13752267,0.05063149,0.039332791
0.0016333,0.14030341,0.051721077,0.040216702
0.0016494,0.1419235,0.052388039,0.04076864
0.0007616,0.14305737,0.052896048,0.041158933
0.0015338,0.14398436,0.053283829,0.041496044
0.00232,0.14435756,0.05345418,0.041696952
0.002287,0.14445749,0.053513768,0.041812682
0.002347,0.14445769,0.053536427,0.04189899
0.000992,0.14363598,0.053241523,0.041696744
0.00047,0.14281635,0.052940901,0.041475611
0.000159,0.14188452,0.052604986,0.041213543
0.000456,0.14036623,0.052076552,0.040769936
0.001056,0.13920365,0.051716738,0.040423776
0.00115,0.13831313,0.051481659,0.040160127
0.000441,0.13754462,0.051266268,0.039972856
0.003063,0.13680379,0.051081807,0.039878989
0.000805,0.13620622,0.050971237,0.039758801
0.000842,0.13619556,0.051076757,0.039807231
0.00084,0.13618581,0.051185643,0.039852444
0.00174,0.13615038,0.051272677,0.039910969
0.000941,0.13623857,0.051397174,0.039977951
0.000399,0.14346323,0.054260522,0.042126682
0.001107,0.14706404,0.05578008,0.043230615
0.001188,0.15142368,0.057568934,0.044478845
0.001486,0.158567,0.060426376,0.046526988
0.000465,0.16967435,0.064715987,0.049767367
0.000391,0.17023039,0.06496989,0.049943549
0.00458,0.17986383,0.068730938,0.052942857
0.001387,0.18462674,0.070575719,0.054397678
0.003667,0.18778991,0.071868763,0.055468601
0.000299,0.18918656,0.072513134,0.055884624
0.000375,0.18929051,0.072789733,0.055876494
0.000419,0.18894504,0.072977611,0.055710175
0.001217,0.18790404,0.072881906,0.055295241
0.001718,0.18789223,0.073263408,0.055136972
0.001697,0.18788103,0.073737419,0.054942417
0.001302,0.18783362,0.074079603,0.054778333
0.000083,0.18774446,0.074132497,0.054725987
0.000125,0.18783135,0.074229735,0.054739201
0.000159,0.18775034,0.074231267,0.05470089
0.000049,0.18750575,0.074142939,0.054625643
0.000016,0.1880485,0.074361751,0.054781695
0.000053,0.18922898,0.074832786,0.055126125
0.000268,0.19110056,0.075602801,0.055674062
0.000425,0.19379983,0.076813521,0.056441772
0.001684,0.1938276,0.077339693,0.056242099
0.000141,0.19385597,0.077775329,0.056153751
0.001611,0.19899347,0.080223173,0.057634866
0.000101,0.20415345,0.082663612,0.059052101
0.0001,0.21401744,0.087040037,0.061828853
0.000444,0.22390748,0.091472354,0.064637811
