speed,difference_flex,difference_lateral,sterm_mast,sterm_mast_acc,sterm_mast_L,sterm_mast_L_acc
-0.000642,0.40376,0.176455,0,36.78323771,0.004905125,49.1512277
0.001165,0.40415,0.176236,0,36.78323771,0.004994642,49.15622235
0.004918,0.40521,0.175947,0,36.78323771,0.005088799,49.16131114
0.001774,0.40561,0.175807,0,36.78323771,0.005091739,49.16640288
0.001771,0.40603,0.175657,0,36.78323771,0.005106476,49.17150936
0.001413,0.40646,0.175417,0,36.78323771,0.005179467,49.17668883
0.00159,0.40689,0.175205,0,36.78323771,0.005312376,49.1820012
0.002346,0.40739,0.175049,0,36.78323771,0.005372879,49.18737408
0.001183,0.40777,0.174809,0,36.78323771,0.005423389,49.19279747
0.001397,0.40814,0.174629,0,36.78323771,0.005467908,49.19826538
-0.000544,0.40829,0.174337,0,36.78323771,0.005486265,49.20375164
-0.001496,0.40839,0.17389,0,36.78323771,0.005485463,49.20923711
-0.001489,0.4085,0.173433,0,36.78323771,0.005468124,49.21470523
-0.000819,0.40859,0.17313,0,36.78323771,0.005416892,49.22012212
0.000298,0.40882,0.172895,0,36.78323771,0.005158756,49.22528088
0.00296,0.40929,0.172894,0,36.78323771,0.00500755,49.23028843
0.003288,0.40974,0.172981,0,36.78323771,0.00474551,49.23503394
0.005126,0.41034,0.173267,0,36.78323771,0.004496598,49.23953054
0.002749,0.41066,0.173415,0,36.78323771,0.00426039,49.24379093
0.002758,0.41099,0.173572,0,36.78323771,0.003742606,49.24753353
0.003484,0.41143,0.173713,0,36.78323771,0.003687763,49.2512213
0.001656,0.41184,0.173505,0,36.78323771,0.003401516,49.25462281
0.001654,0.41226,0.173295,0,36.78323771,0.00302421,49.25764702
0.001223,0.4127,0.172953,0,36.78323771,0.00274918,49.2603962
-0.001047,0.41281,0.172577,0,36.78323771,0.002468357,49.26286456
-0.00124,0.4129,0.172191,0,36.78323771,0.002104125,49.26496868
-0.001281,0.41298,0.171803,0,36.78323771,0.001785518,49.2667542
-0.001567,0.41307,0.171315,0,36.78323771,0.00147613,49.26823033
-0.001063,0.41316,0.170955,0,36.78323771,0.000938547,49.26916888
-0.000394,0.41333,0.170622,0,36.78323771,0.000406134,49.26957501
0.001424,0.41376,0.170319,0,36.78323771,0,49.26957501
0.001647,0.41419,0.170063,0,36.78323771,0,49.26957501
0.003897,0.41486,0.16992,0,36.78323771,0,49.26957501
0.001095,0.41522,0.169635,0,36.78323771,0,49.26957501
0.001085,0.41556,0.169338,0,36.78323771,0,49.26957501
0.004579,0.41652,0.168844,0,36.78323771,0,49.26957501
0.001733,0.41694,0.16856,0,36.78323771,0,49.26957501
0.001734,0.41735,0.168275,0,36.78323771,0,49.26957501
-0.000496,0.41751,0.167885,0,36.78323771,0,49.26957501
0.000562,0.41762,0.167843,0,36.78323771,0,49.26957501
0.000148,0.41764,0.167842,0,36.78323771,0,49.26957501
9.8E-05,0.41766,0.167829,0,36.78323771,0,49.26957501
-0.000231,0.41767,0.16775,0,36.78323771,0,49.26957501
-0.001292,0.41774,0.167331,0,36.78323771,0,49.26957501
-0.001292,0.41781,0.166911,0,36.78323771,0,49.26957501
-0.00154,0.41788,0.166394,0,36.78323771,0,49.26957501
-0.000841,0.41797,0.166039,0,36.78323771,0,49.26957501
0.000459,0.4182,0.165734,0.00000196,36.78323967,0,49.26957501
0.000695,0.41852,0.165326,0.0000274,36.78326704,0,49.26957501
0.001416,0.41892,0.16495,0.000104884,36.78337192,0,49.26957501
0.002712,0.4194,0.164733,0.000161218,36.78353314,0,49.26957501
0.003881,0.42,0.164552,0.000210109,36.78374325,0,49.26957501
0.002593,0.42052,0.164209,0.00032653,36.78406978,0,49.26957501
0.001273,0.42088,0.163807,0.000332563,36.78440234,0,49.26957501
0.001533,0.42123,0.163485,0.000363501,36.78476585,0,49.26957501
0.002213,0.42166,0.163189,0.000464377,36.78523022,0,49.26957501
-0.000196,0.42183,0.162794,0.000604617,36.78583484,0,49.26957501
-0.000614,0.42202,0.162221,0.000691169,36.78652601,0,49.26957501
-0.00088,0.42213,0.161762,0.000798894,36.7873249,0,49.26957501
-0.001178,0.4222,0.16128,0.00088119,36.78820609,0,49.26957501
-0.001319,0.42227,0.160793,0.00096337,36.78916946,0,49.26957501
-0.000488,0.42229,0.160614,0.001162629,36.79033209,0,49.26957501
-0.000383,0.42232,0.160475,0.001304629,36.79163672,0,49.26957501
-0.000237,0.42234,0.16035,0.001484905,36.79312163,0,49.26957501
0.000422,0.42241,0.160304,0.001628687,36.79475031,0,49.26957501
0.002288,0.42267,0.160353,0.00169009,36.7964404,0,49.26957501
0.002406,0.42294,0.160443,0.001764178,36.79820458,0,49.26957501
0.003379,0.4233,0.160583,0.001834145,36.80003873,0,49.26957501
0.008746,0.42427,0.160938,0.0019319,36.80197063,0,49.26957501
0.002123,0.42454,0.160942,0.001933701,36.80390433,0,49.26957501
0.001046,0.42486,0.160565,0.001942642,36.80584697,0,49.26957501
0.002138,0.42538,0.160076,0.001988916,36.80783588,0,49.26957501
0.000571,0.42581,0.159312,0.002066791,36.80990268,0,49.26957501
-0.000938,0.42607,0.158509,0.002205949,36.81210862,0,49.26957501
-0.00064,0.42621,0.15802,0.002262649,36.81437127,0,49.26957501
-0.001091,0.42631,0.157503,0.002337816,36.81670909,0,49.26957501
-0.001934,0.4264,0.156756,0.002458804,36.81916789,0,49.26957501
-0.001651,0.42648,0.15611,0.002516005,36.8216839,0,49.26957501
-0.00131,0.4266,0.155467,0.002589082,36.82427298,0,49.26957501
0.00041,0.42693,0.154891,0.002838618,36.8271116,0,49.26957501
0.00191,0.42741,0.154366,0.003043653,36.83015525,0,49.26957501
0.00276,0.428,0.153847,0.003090279,36.83324553,0,49.26957501
0.00078,0.42837,0.153265,0.003191625,36.83643716,0,49.26957501
0.00074,0.42872,0.152656,0.003234222,36.83967138,0,49.26957501
0.00254,0.42911,0.15251,0.003268173,36.84293955,0,49.26957501
0.00172,0.42943,0.152281,0.003294701,36.84623425,0,49.26957501
0.00239,0.42971,0.152318,0.003298842,36.84953309,0,49.26957501
0.00235,0.42999,0.152361,0.003315291,36.85284838,0,49.26957501
0.00087,0.43012,0.152303,0.00332671,36.85617509,0,49.26957501
-0.00017,0.43025,0.151959,0.003329817,36.85950491,0,49.26957501
-0.00171,0.43041,0.151129,0.003330931,36.86283584,0,49.26957501
-0.00254,0.43055,0.150054,0.003331056,36.8661669,0,49.26957501
-0.00269,0.43069,0.148975,0.003332499,36.8694994,0,49.26957501
-0.00393,0.43088,0.147386,0.003335233,36.87283463,0,49.26957501
-0.00392,0.43106,0.145787,0.003351165,36.8761858,0,49.26957501
-0.00236,0.4312,0.14475,0.003380921,36.87956672,0,49.26957501
-0.00169,0.4314,0.143717,0.003428083,36.8829948,0,49.26957501
0.00032,0.43184,0.142712,0.003499738,36.88649454,0,49.26957501
0.00139,0.43222,0.142184,0.003538253,36.89003279,0,49.26957501
0.00301,0.4327,0.141948,0.003592317,36.89362511,0,49.26957501
0.00135,0.43292,0.141796,0.003653622,36.89727873,0,49.26957501
0.00511,0.43355,0.1418,0.003686547,36.90096528,0,49.26957501
0.00139,0.43379,0.141642,0.003704674,36.90466995,0,49.26957501
-0.00029,0.43409,0.140752,0.003789656,36.90845961,0,49.26957501
-0.00029,0.43456,0.139429,0.003880189,36.9123398,0,49.26957501
-0.00393,0.43476,0.137541,0.00399896,36.91633876,0,49.26957501
-0.00219,0.43488,0.136462,0.00402505,36.92036381,0,49.26957501
-0.00226,0.43497,0.135383,0.00399502,36.92435883,0,49.26957501
-0.00222,0.43506,0.134303,0.003906646,36.92826547,0,49.26957501
-0.00208,0.43516,0.133224,0.003783019,36.93204849,0,49.26957501
-0.00213,0.43533,0.13186,0.003608052,36.93565654,0,49.26957501
0.00058,0.4357,0.130901,0.003383664,36.93904021,0,49.26957501
0.00161,0.43598,0.130686,0.003105285,36.94214549,0,49.26957501
0.0017,0.43625,0.130538,0.002049982,36.94419547,0,49.26957501
0.00189,0.4365,0.130498,0.001675288,36.94587076,0,49.26957501
0.00191,0.43675,0.130494,0.000729796,36.94660056,0,49.26957501
0.00168,0.43698,0.130477,0.000330593,36.94693115,0,49.26957501
0.00155,0.4372,0.130409,0.000324483,36.94725563,0,49.26957501
0.00127,0.4375,0.130028,0,36.94725563,0,49.26957501
-0.00121,0.43785,0.128354,0,36.94725563,0,49.26957501
-0.00107,0.43803,0.127241,0,36.94725563,0,49.26957501
-0.00183,0.43811,0.126131,0,36.94725563,0,49.26957501
-0.00179,0.43819,0.12502,0,36.94725563,0,49.26957501
-0.00141,0.43837,0.123667,0,36.94725563,0,49.26957501
0.00157,0.43885,0.122681,0,36.94725563,0,49.26957501
-0.00019,0.43908,0.121711,0,36.94725563,0,49.26957501
-0.00043,0.43937,0.120399,0,36.94725563,0,49.26957501
-0.00041,0.43965,0.119105,0,36.94725563,0,49.26957501
0.00157,0.4399,0.118991,0,36.94725563,0,49.26957501
0.00139,0.44011,0.118937,0,36.94725563,0,49.26957501
0.00144,0.44032,0.118914,0,36.94725563,0,49.26957501
0.00164,0.44057,0.118846,0,36.94725563,0,49.26957501
0.00031,0.44068,0.118608,0,36.94725563,0,49.26957501
-0.00176,0.44073,0.117416,0,36.94725563,0,49.26957501
-0.00345,0.44078,0.115234,0,36.94725563,0,49.26957501
-0.0016,0.44078,0.114244,0,36.94725563,0,49.26957501
-0.00147,0.4408,0.113252,0.000685381,36.94794102,0,49.26957501
-0.00133,0.44092,0.111974,0.00170131,36.94964232,0,49.26957501
0.00059,0.44124,0.110958,0.002699624,36.95234195,0,49.26957501
0.00065,0.44156,0.109959,0.003910396,36.95625234,0,49.26957501
-0.00015,0.44177,0.108969,0.005020335,36.96127268,0,49.26957501
0.00039,0.44198,0.108329,0.005736325,36.967009,0,49.26957501
0.00139,0.44225,0.108091,0.006377548,36.97338655,0,49.26957501
0.00132,0.44246,0.108018,0.007045183,36.98043174,0,49.26957501
0.00132,0.44268,0.107944,0.007484769,36.98791651,0,49.26957501
0.00099,0.4429,0.10767,0.007842244,36.99575875,0,49.26957501
-0.00151,0.44296,0.106421,0.00794754,37.00370629,0,49.26957501
-0.00178,0.44303,0.104961,0.007995939,37.01170223,0,49.26957501
-0.00133,0.44305,0.104049,0.008540639,37.02024287,0,49.26957501
-0.00138,0.44304,0.103148,0.008601023,37.02884389,0,49.26957501
-0.00188,0.44303,0.101958,0.008633959,37.03747785,0,49.26957501
-0.0015,0.44301,0.100998,0.008392458,37.04587031,0,49.26957501
-0.00145,0.443,0.100036,0.008278573,37.05414888,0,49.26957501
-0.00121,0.44302,0.099081,0.008152261,37.06230114,0,49.26957501
-0.00011,0.44322,0.098095,0.008017604,37.07031875,0,49.26957501
0.0015,0.44348,0.097953,0.007877044,37.07819579,0,49.26957501
0.0022,0.44384,0.097859,0.007783164,37.08597895,0,49.26957501
0.0013,0.44406,0.097783,0.007770824,37.09374978,0,49.26957501
0.00129,0.44432,0.09752,0.007758491,37.10150827,0,49.26957501
-0.00059,0.44448,0.096315,0.007696941,37.10920521,0,49.26957501
-0.00051,0.44463,0.09517,0.007335619,37.11654083,0,49.26957501
4E-05,0.44484,0.094158,0.007047778,37.12358861,0,49.26957501
-0.0022,0.44487,0.09217,0.006759387,37.13034799,0,49.26957501
-0.00109,0.44489,0.091181,0.006587103,37.1369351,0,49.26957501
-0.00148,0.44483,0.0902,0.006515127,37.14345022,0,49.26957501
-0.00134,0.44477,0.08934,0.006448882,37.14989911,0,49.26957501
-0.00133,0.44471,0.088489,0.006399429,37.15629853,0,49.26957501
-0.00049,0.44472,0.087983,0.00636245,37.16266098,0,49.26957501
0.00101,0.44489,0.087901,0.006287182,37.16894817,0,49.26957501
0.00138,0.44512,0.087872,0.006140605,37.17508877,0,49.26957501
0.00195,0.44543,0.08782,0.005735938,37.18082471,0,49.26957501
0.00263,0.44585,0.08773,0.005411529,37.18623624,0,49.26957501
0.0012,0.44607,0.087547,0.00520118,37.19143742,0,49.26957501
0.00023,0.44624,0.086744,0.005012276,37.19644969,0,49.26957501
-0.00027,0.44637,0.08563,0.004877988,37.20132768,0,49.26957501
-0.00085,0.44647,0.084147,0.004760192,37.20608787,0,49.26957501
-0.00192,0.44638,0.082656,0.004664616,37.21075249,0,49.26957501
-0.0009,0.44636,0.081817,0.004662958,37.21541545,0,49.26957501
-0.00123,0.44627,0.080995,0.004661304,37.22007675,0,49.26957501
-0.00195,0.44612,0.079743,0.004508741,37.22458549,0,49.26957501
-0.00154,0.44598,0.078776,0.00443467,37.22902016,0,49.26957501
-0.00051,0.44594,0.078449,0.004309344,37.23332951,0,49.26957501
-0.00033,0.44592,0.078197,0.004235978,37.23756549,0,49.26957501
-0.00016,0.44593,0.077867,0.004140907,37.24170639,0,49.26957501
0.00099,0.44608,0.077796,0.003574907,37.2452813,0,49.26957501
0.00132,0.4463,0.077748,0.003571011,37.24885231,0,49.26957501
0.00186,0.44659,0.0777,0.003567109,37.25241942,0,49.26957501
0.0025,0.44698,0.077642,0.003547505,37.25596693,0,49.26957501
0.00138,0.4472,0.07757,0.003447477,37.2594144,0,49.26957501
0.00108,0.44738,0.077321,0.003039463,37.26245387,0,49.26957501
0.00016,0.44749,0.076502,0.002863222,37.26531709,0,49.26957501
-0.00022,0.44754,0.075457,0.002636999,37.26795409,0,49.26957501
-0.0018,0.44736,0.074013,0.002415434,37.27036952,0,49.26957501
-0.00289,0.44704,0.072041,0.002105795,37.27247532,0,49.26957501
-0.00122,0.44689,0.071209,0.001764778,37.27424009,0,49.26957501
-0.00332,0.44647,0.069192,0.001522499,37.27576259,0,49.26957501
-0.00171,0.44624,0.068177,0.001434675,37.27719727,0,49.26957501
-0.00044,0.44618,0.067865,0.001428799,37.27862607,0,49.26957501
-1E-05,0.44619,0.067553,0.001400592,37.28002666,0,49.26957501
0.00171,0.44647,0.067452,0.001307211,37.28133387,0,49.26957501
0.00176,0.44675,0.067383,0.001205659,37.28253953,0,49.26957501
0.00138,0.44698,0.067339,0.001207105,37.28374663,0,49.26957501
0.00137,0.44721,0.067292,0.001226445,37.28497308,0,49.26957501
0.00131,0.44743,0.067219,0.001258166,37.28623124,0,49.26957501
0.0011,0.44764,0.067029,0.001298139,37.28752938,0,49.26957501
0.00012,0.44771,0.066281,0.001370409,37.28889979,0,49.26957501
-0.00021,0.44773,0.065356,0.001434084,37.29033388,0,49.26957501
-0.00179,0.44748,0.064133,0.001460827,37.2917947,0,49.26957501
-0.00255,0.44713,0.062502,0.001462718,37.29325742,0,49.26957501
-0.00185,0.44685,0.061403,0.001464613,37.29472203,0,49.26957501
-0.00196,0.44656,0.060316,0.001474132,37.29619617,0,49.26957501
-0.0014,0.44634,0.059561,0.001522046,37.29771821,0,49.26957501
-0.00139,0.44612,0.05881,0.001616637,37.29933485,0,49.26957501
-0.00212,0.44578,0.057665,0.001896229,37.30123108,0,49.26957501
-0.00014,0.44576,0.057461,0.001979922,37.303211,0,49.26957501
0.0006,0.44588,0.057347,0.002168249,37.30537925,0,49.26957501
0.00092,0.44605,0.05729,0.002261931,37.30764118,0,49.26957501
0.00124,0.44628,0.057216,0.002361266,37.31000245,0,49.26957501
0.00151,0.44656,0.057063,0.002511964,37.31251441,0,49.26957501
0.00056,0.44667,0.056642,0.002597068,37.31511148,0,49.26957501
-0.0021,0.44633,0.05505,0.002796674,37.31790815,0,49.26957501
-0.00066,0.44621,0.054208,0.003090167,37.32099832,0,49.26957501
-0.00066,0.44609,0.053376,0.003200939,37.32419926,0,49.26957501
-0.00123,0.44586,0.052273,0.00335658,37.32755584,0,49.26957501
-0.00052,0.44575,0.051406,0.003645427,37.33120126,0,49.26957501
-0.00076,0.44559,0.050561,0.003768667,37.33496993,0,49.26957501
-0.0013,0.44532,0.049746,0.003922556,37.33889249,0,49.26957501
-0.00203,0.44492,0.048719,0.004401563,37.34329405,0,49.26957501
-0.00053,0.44481,0.048453,0.004493387,37.34778744,0,49.26957501
-0.00065,0.44468,0.048092,0.004527304,37.35231474,0,49.26957501
0.00032,0.44473,0.04806,0.005069006,37.35738375,0,49.26957501
0.00113,0.44492,0.048019,0.005261677,37.36264542,0,49.26957501
0.00115,0.4451,0.047992,0.005506651,37.36815208,0,49.26957501
0.00153,0.44535,0.047969,0.005696024,37.3738481,0,49.26957501
0.00212,0.44567,0.047938,0.006456029,37.38030413,0,49.26957501
0.00101,0.44581,0.047849,0.006675241,37.38697937,0,49.26957501
0.00027,0.4458,0.04741,0.006900976,37.39388035,0,49.26957501
-1E-05,0.44572,0.04683,0.007235564,37.40111591,0,49.26957501
-0.00042,0.44556,0.046054,0.007490898,37.40860681,0,49.26957501
-0.0017,0.44518,0.045031,0.007498417,37.41610522,0,49.26957501
-0.00043,0.44506,0.044587,0.007505942,37.42361117,0,49.26957501
-0.00109,0.44483,0.044057,0.007543641,37.43115481,0,49.26957501
-0.00151,0.4445,0.043327,0.007733958,37.43888876,0,49.26957501
-0.00086,0.44432,0.042852,0.008185393,37.44707416,0,49.26957501
-0.00021,0.44422,0.042371,0.008441362,37.45551552,0,49.26957501
-2E-05,0.44412,0.041608,0.00874913,37.46426465,0,49.26957501
0.00036,0.4441,0.040956,0.008914358,37.47317901,0,49.26957501
-4E-05,0.44401,0.040302,0.009459946,37.48263895,0,49.26957501
0.00077,0.44409,0.040028,0.009574658,37.49221361,0,49.26957501
0.00089,0.44419,0.039801,0.009719009,37.50193262,0,49.26957501
0.00103,0.44432,0.039631,0.009745301,37.51167792,0,49.26957501
0.00125,0.44449,0.039565,0.009742323,37.52142024,0,49.26957501
0.00103,0.44462,0.039524,0.00964794,37.53106818,0,49.26957501
0.00104,0.44476,0.039481,0.009635277,37.54070346,0,49.26957501
0.00014,0.44478,0.039421,0.009561676,37.55026514,0,49.26957501
-0.00052,0.44466,0.039156,0.009319988,37.55958512,0,49.26957501
-0.00166,0.44434,0.038345,0.009172177,37.5687573,0,49.26957501
-0.00152,0.44403,0.037522,0.008989455,37.57774676,0,49.26957501
-0.00145,0.44369,0.036336,0.008872027,37.58661878,0,49.26957501
-0.00181,0.44328,0.034748,0.00876512,37.5953839,0,49.26957501
-0.00012,0.44313,0.03364,0.008624652,37.60400856,0,49.26957501
-0.00087,0.44292,0.032784,0.008476693,37.61248525,0,49.26957501
-0.00065,0.44275,0.031925,0.008455141,37.62094039,0,49.26957501
0.0012,0.44276,0.03083,0.008548639,37.62948903,0,49.26957501
0.00085,0.44283,0.030662,0.008728435,37.63821746,0,49.26957501
0.00191,0.44305,0.030579,0.008730446,37.64694791,0,49.26957501
0.0003,0.44307,0.030559,0.008732462,37.65568037,0,49.26957501
0.00014,0.44309,0.030541,0.00874261,37.66442298,0,49.26957501
-6E-05,0.44307,0.030475,0.009148002,37.67357098,0,49.26957501
-0.0007,0.44295,0.030147,0.009253883,37.68282487,0,49.26957501
-0.00272,0.44248,0.028938,0.009392906,37.69221777,0,49.26957501
-0.00229,0.44207,0.027881,0.009448333,37.70166611,0,49.26957501
-0.00076,0.44189,0.027202,0.009490432,37.71115654,0,49.26957501
6E-05,0.44179,0.02651,0.009534895,37.72069143,0,49.26957501
-0.00012,0.44161,0.025468,0.009541461,37.73023289,0,49.26957501
-0.0005,0.44142,0.024656,0.009530997,37.73976389,0,49.26957501
-0.00097,0.44119,0.02386,0.009501118,37.74926501,0,49.26957501
-0.00098,0.44095,0.023069,0.009443036,37.75870805,0,49.26957501
-0.00072,0.44073,0.022278,0.009382108,37.76809015,0,49.26957501
0.00085,0.44081,0.022178,0.009309866,37.77740002,0,49.26957501
0.001,0.44092,0.02214,0.009194421,37.78659444,0,49.26957501
0.00102,0.44102,0.022104,0.009049233,37.79564367,0,49.26957501
0.00084,0.44109,0.022003,0.009044667,37.80468834,0,49.26957501
-0.00075,0.44094,0.021598,0.008910672,37.81359901,0,49.26957501
-0.00306,0.44038,0.020383,0.008742205,37.82234122,0,49.26957501
-0.00186,0.44005,0.019681,0.00858392,37.83092514,0,49.26957501
-0.00187,0.43972,0.018979,0.008226909,37.83915205,0,49.26957501
-0.00174,0.4394,0.018275,0.008228952,37.847381,0,49.26957501
-0.00154,0.43906,0.017364,0.008254093,37.85563509,0,49.26957501
0.00041,0.43896,0.016651,0.008300504,37.8639356,0,49.26957501
-0.00117,0.43869,0.015965,0.008366198,37.87230179,0,49.26957501
-0.00142,0.43837,0.015114,0.008451899,37.88075369,0,49.26957501
-0.00019,0.43817,0.014348,0.008469039,37.88922273,0,49.26957501
0.00048,0.43821,0.01425,0.008471633,37.89769436,0,49.26957501
0.00085,0.43828,0.014199,0.008474241,37.90616861,0,49.26957501
0.00183,0.43845,0.014136,0.00855538,37.91472399,0,49.26957501
0.00024,0.43844,0.013949,0.008860502,37.92358449,0,49.26957501
-0.00233,0.4378,0.01229,0.00900647,37.93259096,0,49.26957501
-0.00173,0.43742,0.011541,0.009190618,37.94178158,0,49.26957501
-0.00183,0.43705,0.010797,0.009256743,37.95103832,0,49.26957501
-0.00202,0.43663,0.010057,0.009345035,37.96038335,0,49.26957501
-0.00215,0.43621,0.009322,0.009386554,37.96976991,0,49.26957501
-0.00196,0.43582,0.008667,0.009494068,37.97926397,0,49.26957501
-0.00196,0.43543,0.008013,0.009500467,37.98876444,0,49.26957501
-0.00192,0.43503,0.007361,0.009500916,37.99826536,0,49.26957501
-0.0008,0.43484,0.00699,0.009501348,38.00776671,0,49.26957501
-9E-05,0.43473,0.006701,0.009503187,38.01726989,0,49.26957501
0.00069,0.43476,0.006553,0.009503187,38.02677308,0,49.26957501
0.0013,0.43486,0.00647,0.009466309,38.03623939,0,49.26957501
0.00189,0.43502,0.006435,0.00944607,38.04568546,0,49.26957501
0.00188,0.43518,0.006409,0.00942072,38.05510618,0,49.26957501
0.00135,0.43526,0.006323,0.00938204,38.06448822,0,49.26957501
0.00032,0.43513,0.005905,0.009372375,38.0738606,0,49.26957501
-0.00427,0.43407,0.004143,0.009370018,38.08323061,0,49.26957501
-0.00053,0.43379,0.003578,0.009387373,38.09261799,0,49.26957501
-0.00185,0.43332,0.002815,0.009499348,38.10211733,0,49.26957501
-0.00174,0.43285,0.002089,0.009562107,38.11167944,0,49.26957501
-0.00221,0.43236,0.001366,0.009702462,38.1213819,0,49.26957501
-0.00165,0.43199,0.000845,0.009707429,38.13108933,0,49.26957501
-0.00168,0.43162,0.000328,0.009712419,38.14080175,0,49.26957501
-0.00261,0.43103,0.000469,0.010154397,38.15095615,0,49.26957501
-0.00038,0.43094,0.000609,0.010224822,38.16118097,0,49.26957501
-0.00018,0.43084,0.000778,0.010293903,38.17147487,0,49.26957501
0.00108,0.4309,0.000812,0.010406572,38.18188144,0,49.26957501
0.00117,0.431,0.000819,0.01049345,38.19237489,0,49.26957501
0.00176,0.43113,0.000828,0.010577266,38.20295216,0,49.26957501
0.00258,0.43131,0.000878,0.010656656,38.21360882,0,49.26957501
0.00041,0.43125,0.001078,0.010721326,38.22433014,0,49.26957501
-0.00012,0.43104,0.001505,0.010782433,38.23511257,0,49.26957501
2E-05,0.43076,0.002073,0.010916587,38.24602916,0,49.26957501
-0.00135,0.43026,0.002846,0.010960267,38.25698943,0,49.26957501
-0.00626,0.42856,0.005258,0.010971522,38.26796095,0,49.26957501
-0.00176,0.4281,0.005869,0.011133551,38.2790945,0,49.26957501
-0.00237,0.42753,0.006605,0.011174504,38.29026901,0,49.26957501
-0.00251,0.42695,0.007335,0.011235442,38.30150445,0,49.26957501
-0.00083,0.42675,0.007582,0.011388743,38.31289319,0,49.26957501
-0.00015,0.42667,0.007685,0.011615423,38.32450861,0,49.26957501
0.0009,0.42671,0.007734,0.011658383,38.336167,0,49.26957501
0.00263,0.42688,0.007755,0.01171572,38.34788272,0,49.26957501
0.00173,0.42699,0.007756,0.011845578,38.35972829,0,49.26957501
0.0015,0.42708,0.007756,0.011891557,38.37161985,0,49.26957501
0.00141,0.42715,0.007784,0.011933601,38.38355345,0,49.26957501
0.00088,0.42709,0.007958,0.011940301,38.39549375,0,49.26957501
-0.00123,0.42656,0.008675,0.011942986,38.40743674,0,49.26957501
-0.00123,0.42602,0.009381,0.011945659,38.4193824,0,49.26957501
-0.00168,0.42532,0.010275,0.011958856,38.43134125,0,49.26957501
-0.00117,0.42491,0.010763,0.012022519,38.44336377,0,49.26957501
-0.00115,0.4245,0.011246,0.01207012,38.45543389,0,49.26957501
-0.00286,0.42377,0.0120397,0.012114328,38.46754822,0,49.26957501
-0.00228,0.42323,0.0126309,0.012232933,38.47978115,0,49.26957501
-0.00229,0.42268,0.0132163,0.012271648,38.4920528,0,49.26957501
-0.00219,0.42214,0.0137971,0.012360845,38.50441365,0,49.26957501
0.00016,0.42205,0.0139263,0.012397198,38.51681085,0,49.26957501
0.00282,0.42217,0.0139468,0.012442862,38.52925371,0,49.26957501
0.00123,0.42221,0.0139556,0.012617709,38.54187142,0,49.26957501
0.00131,0.42228,0.0139427,0.012650435,38.55452185,0,49.26957501
0.00182,0.42238,0.0139198,0.012669928,38.56719178,0,49.26957501
0.00116,0.42241,0.0139443,0.012671382,38.57986316,0,49.26957501
0.00034,0.42225,0.0141703,0.012672833,38.59253599,0,49.26957501
-0.00377,0.42114,0.0153977,0.012680086,38.60521608,0,49.26957501
0.00021,0.42089,0.0157435,0.012717892,38.61793397,0,49.26957501
-0.00086,0.42047,0.016251,0.01278238,38.63071635,0,49.26957501
-0.004,0.41948,0.0173294,0.012817869,38.64353422,0,49.26957501
-0.00195,0.41899,0.017885,0.012911401,38.65644562,0,49.26957501
-0.00276,0.41836,0.0185672,0.012983624,38.66942925,0,49.26957501
-0.00424,0.41745,0.0195498,0.013074153,38.6825034,0,49.26957501
-0.00035,0.41736,0.0196602,0.013147564,38.69565096,0,49.26957501
0.00064,0.41738,0.0196689,0.013181949,38.70883291,0,49.26957501
0.00252,0.41751,0.0196396,0.013210204,38.72204312,0,49.26957501
0.00139,0.41751,0.0197197,0.013234538,38.73527765,0,49.26957501
-0.00125,0.41704,0.0202805,0.013294982,38.74857264,0,49.26957501
-0.00312,0.41619,0.02125497,0.013306837,38.76187947,0,49.26957501
-0.00045,0.41585,0.02169284,0.013313389,38.77519286,0,49.26957501
-0.00075,0.415481,0.02213487,0.013313873,38.78850674,0,49.26957501
-0.00075,0.41511,0.0225742,0.013314344,38.80182108,0,49.26957501
-0.00163,0.414567,0.0232044,0.013316442,38.81513752,0,49.26957501
-0.00097,0.414143,0.0236876,0.013316231,38.82845375,0,49.26957501
-0.0007,0.413739,0.0241611,0.013271316,38.84172507,0,49.26957501
-0.00214,0.413258,0.0246659,0.013233116,38.85495818,0,49.26957501
-0.00091,0.413051,0.0248773,0.013165478,38.86812366,0,49.26957501
-0.0003,0.412983,0.0249509,0.013069859,38.88119352,0,49.26957501
-1E-05,0.412974,0.0249613,0.012965666,38.89415919,0,49.26957501
0.00012,0.412973,0.0249688,0.012844653,38.90700384,0,49.26957501
0.00065,0.412953,0.0250048,0.012323477,38.91932732,0,49.26957501
0.00064,0.412758,0.0252449,0.01212399,38.93145131,0,49.26957501
-0.00255,0.411857,0.0261986,0.011674599,38.94312591,0,49.26957501
-0.00115,0.411399,0.026684,0.01134928,38.95447519,0,49.26957501
-0.00116,0.41093,0.0271676,0.011061488,38.96553667,0,49.26957501
-0.00064,0.410482,0.027636,0.010039114,38.97557579,0,49.26957501
-0.00108,0.410016,0.0281122,0.010034416,38.9856102,0,49.26957501
-0.00108,0.40956,0.0285861,0.010010909,38.99562111,0,49.26957501
-0.00108,0.409095,0.0290586,0.009893613,39.00551473,0,49.26957501
-0.00076,0.408643,0.0295206,0.00947185,39.01498657,0,49.26957501
0.00028,0.408478,0.0296996,0.009099151,39.02408573,0,49.26957501
-0.00046,0.408323,0.0298621,0.008791932,39.03287766,0,49.26957501
