ab_speed,difference_flex,difference_lateral,total_power
0.002437,0.21542,0.082315,0.11682384
0.001989,0.2162,0.0822238,0.11646922
0.00199,0.21698,0.0821376,0.1147016
0.000229,0.21715,0.0821325,0.14821657
0.000763,0.21726,0.0821929,0.20627855
0.003333,0.21739,0.0824239,0.35082831
0.002636,0.21749,0.082604,0.3983065
0.002121,0.21758,0.0827463,0.47866571
0.001951,0.21772,0.0828796,0.53028764
0.001103,0.21819,0.0829768,0.54140682
0.000617,0.22015,0.0830604,0.55350404
0.000134,0.22089,0.083117,0.59562748
0.00039,0.22152,0.0831356,0.67116703
0.000811,0.22214,0.0831296,0.71303959
0.000965,0.22257,0.0831034,0.75018611
0.001123,0.22302,0.0830668,0.78874103
0.001494,0.22358,0.0830193,0.81242507
0.000191,0.22382,0.0830245,0.83306578
0.001595,0.22412,0.0831387,0.85618124
0.001269,0.22425,0.0832199,0.87316404
0.001418,0.22433,0.083307,0.88648821
0.002328,0.22443,0.0834475,0.88707485
0.001665,0.22451,0.083549,0.88852083
0.001545,0.22462,0.0836475,0.90875528
0.000948,0.22495,0.0837273,0.92192541
0.000721,0.22599,0.0837632,0.9266919
0.000566,0.22641,0.0838315,0.93060026
0.000249,0.22694,0.0838911,0.93813875
0.00091,0.22737,0.0839882,0.94168998
0.000103,0.22775,0.0840167,0.94603522
0.000517,0.22814,0.0840184,0.9461808
0.000984,0.22849,0.0839858,0.95050879
0.000989,0.22884,0.0839532,0.9550902
0.000572,0.22921,0.0839494,0.95694733
0.002389,0.22999,0.0841961,0.96214912
0.000865,0.23032,0.0842958,0.96260289
0.001101,0.23078,0.084429,0.96237034
0.001321,0.23116,0.0845729,0.96101403
0.001254,0.23135,0.0846887,0.96098423
0.001497,0.23146,0.0848139,0.96095239
0.002093,0.23159,0.0849866,0.96076739
0.000948,0.23192,0.0850916,0.95956342
0.000267,0.23262,0.0851452,0.95754136
0.000129,0.23286,0.0851782,0.95570478
0.000701,0.23313,0.0851539,0.95222324
0.001789,0.2337,0.0850777,0.93619609
0.000563,0.23388,0.0850544,0.92389921
0.000532,0.23413,0.0850382,0.8814001
0.0013589,0.23497,0.0850123,0.83917835
0.0008843,0.23523,0.0850955,0.83839944
0.0022315,0.23557,0.0852744,0.83822158
0.0015363,0.2361,0.085415,0.83717165
0.0011554,0.23645,0.085515,0.83304263
0.0009747,0.23686,0.0856034,0.76709326
0.0012865,0.23718,0.0857038,0.74956512
0.0009871,0.237479,0.0857821,0.73828952
0.0006793,0.237872,0.0858417,0.74004606
0.0008278,0.238216,0.0859053,0.74944493
5.037E-05,0.238351,0.0859052,0.78057469
4.315E-05,0.238355,0.0859076,0.78069924
0.00032315,0.238382,0.0859289,0.78082391
0.00161575,0.23851,0.0860306,0.78144884
0.00106917,0.2388,0.0860983,0.78460955
0.00032635,0.239396,0.0860847,0.79966303
0.0007611,0.239673,0.086127,0.81834488
0.0008729,0.24004,0.0861721,0.84259889
0.0003237,0.240413,0.0861825,0.87097602
0.0005356,0.240717,0.0862036,0.89180648
0.0005265,0.241022,0.0862224,0.90253408
0.0008173,0.241345,0.0862513,0.9155936
5.94E-05,0.241697,0.0862405,0.9163487
0.0003155,0.24198,0.0862436,0.91281882
0.0007365,0.242288,0.086264,0.91273576
0.000265,0.242641,0.0862578,0.91251614
0.000379,0.242897,0.0862273,0.91124245
0.000609,0.243148,0.0861867,0.90590697
0.000608,0.243389,0.086146,0.90681128
9.2E-05,0.243684,0.0861344,0.86137421
0.000893,0.244018,0.0861542,0.82902234
0.000393,0.244323,0.086153,0.72521454
0.000384,0.244628,0.0861512,0.67001413
0.000394,0.244943,0.0861489,0.64207206
0.000794,0.245433,0.0861526,0.62738739
0.001039,0.245562,0.0861883,0.57329815
0.001024,0.245641,0.0862265,0.47627537
0.001024,0.245731,0.0862647,0.38228907
0.00084,0.24586,0.086292,0.24655289
8.9E-05,0.24627,0.0862634,0.19789015
0.000389,0.246539,0.0862641,0.1536395
0.00038,0.246807,0.086264,0.13053092
7.6E-05,0.247165,0.0862463,0.10969021
0.00029,0.247452,0.086242,0.08958694
0.000161,0.247721,0.0862189,0.08936364
0.000571,0.247954,0.08618,0.08802893
0.00068,0.248189,0.0861345,0.08248302
0.00069,0.248414,0.086089,0.08883461
0.00034,0.248671,0.0860575,0.11863277
0.001161,0.249011,0.0860886,0.1296784
1E-06,0.249289,0.0860706,0.14168826
0.000162,0.249566,0.0860589,0.15773154
0.000782,0.249889,0.0860738,0.16369257
0.000112,0.250162,0.0860603,0.16628802
0.000123,0.250445,0.0860452,0.16670283
0.000604,0.250746,0.08605238,0.17724472
0.000274,0.251037,0.08604312,0.18086246
0.000265,0.251327,0.08603311,0.18426415
0.000543,0.251896,0.08600965,0.19456919
0.000268,0.252186,0.08599608,0.19644445
0.000564,0.252385,0.08600756,0.19785486
0.000797,0.252503,0.086037,0.19794914
0.000926,0.252592,0.08607739,0.19804346
0.000426,0.252652,0.0860938,0.19851337
0.000142,0.252811,0.08606956,0.20064161
0.001414,0.253288,0.08594045,0.2020227
0.000715,0.25352,0.08587338,0.20271242
0.00095,0.253823,0.0857833,0.20311769
0.000426,0.254034,0.08573393,0.20306538
0.000384,0.254282,0.08572091,0.20251623
0.000293,0.254654,0.08568567,0.20195654
0.000251,0.254954,0.08565494,0.20115936
0.000252,0.255263,0.08562188,0.20112773
0.000254,0.255572,0.08558752,0.20104732
0.000175,0.255841,0.08555362,0.20061372
0.000187,0.256109,0.08551963,0.19853767
0.000459,0.256392,0.08549754,0.19759749
0.000259,0.256734,0.08545256,0.19462369
0.000121,0.257008,0.08541349,0.19295638
0.000123,0.257271,0.08537262,0.19068693
0.000644,0.25756,0.0853568,0.19066553
0.000182,0.257894,0.08530777,0.19064409
0.000748,0.25843,0.08525381,0.18469014
0.000376,0.258702,0.08522708,0.18218814
0.000588,0.258997,0.08513718,0.17986036
0.000143,0.259094,0.08511128,0.17756854
5.5E-05,0.259126,0.08510224,0.17537534
5.4E-05,0.259157,0.0850932,0.17307153
0.000282,0.259317,0.08504701,0.17065465
0.000189,0.259613,0.08500458,0.16733934
0.000242,0.260027,0.08494342,0.16564393
0.000659,0.260324,0.08493079,0.16561695
0.000461,0.260611,0.0849063,0.16558998
0.000309,0.260958,0.08486366,0.1647844
0.000313,0.261296,0.08482068,0.16249481
0.000796,0.2616,0.08481763,0.15579628
0.000538,0.261891,0.08479851,0.14813504
0.000348,0.262233,0.08475431,0.14498937
0.00035,0.262585,0.08470987,0.14270637
0.000354,0.262936,0.084663,0.13848699
0.000821,0.263254,0.0846537,0.13836921
0.000322,0.263537,0.0846146,0.13823399
0.000287,0.263901,0.0845197,0.13776791
0.000825,0.264229,0.084392,0.13377352
0.000562,0.264476,0.0843003,0.13071038
3E-05,0.264753,0.0842407,0.12865003
0.000538,0.265192,0.084177,0.1260428
0.000644,0.265486,0.084151,0.12563388
0.000868,0.265664,0.0841654,0.12623626
0.001055,0.265771,0.0842067,0.12665318
0.000965,0.265836,0.0842529,0.12666866
0.000955,0.2659,0.0842994,0.12668416
0.001044,0.266023,0.0843326,0.12676198
0.000131,0.266409,0.0842458,0.12716303
0.000379,0.266702,0.0841954,0.12962947
0.000371,0.266992,0.0841433,0.13108588
0.000217,0.26733,0.0840678,0.13273619
0.0002,0.267675,0.0839919,0.1351279
8.2E-05,0.267923,0.0839227,0.13910657
0.000431,0.26816,0.0838346,0.14069902
0.000834,0.268472,0.0837058,0.14333366
0.000822,0.268784,0.0835781,0.14355052
0.000348,0.269013,0.0834985,0.14355651
0.000923,0.269284,0.0834846,0.14358626
0.000616,0.269617,0.083436,0.14444361
0.000169,0.269937,0.0833676,0.14553953
0.000408,0.270163,0.083337,0.15127439
0.00069,0.27039,0.0833275,0.15179642
0.000424,0.270701,0.0832868,0.15190759
0.000528,0.270967,0.0832719,0.15138213
0.000519,0.271217,0.0832625,0.15038923
0.000511,0.271471,0.0832623,0.14723356
0.000419,0.271749,0.0832583,0.14617575
0.000253,0.271775,0.0832789,0.14614102
0.000314,0.2718,0.0833068,0.1459664
2.4E-05,0.271924,0.0832903,0.14506978
0.001834,0.272583,0.0830319,0.14088497
0.000555,0.272792,0.0829542,0.13857479
0.000773,0.273062,0.0828468,0.13611232
0.000792,0.273332,0.0827382,0.1318125
0.000579,0.273532,0.0826596,0.1282139
0.000558,0.273732,0.0825825,0.12434579
0.00076,0.27402,0.082476,0.12030963
0.000243,0.274252,0.0824294,0.11083827
4.8E-05,0.274476,0.0824164,0.10626013
0.000259,0.274703,0.0824326,0.09714495
0.000647,0.274867,0.0825044,0.09394931
0.000998,0.275016,0.0826283,0.09386012
0.001213,0.275223,0.0827834,0.09341542
0.000675,0.275428,0.0828647,0.08270779
0.000415,0.275648,0.0829084,0.07599245
0.000501,0.275847,0.0829553,0.06075408
0.00029,0.276065,0.0829702,0.05595038
0.00029,0.27628,0.082978,0.04549505
0.00045,0.276553,0.0829013,0.04116349
0.0006,0.276773,0.0828161,0.03743743
0.00018,0.276844,0.0827901,0.03733723
8E-05,0.276894,0.0827756,0.03586738
8E-05,0.277018,0.082752,0.03265495
7E-05,0.277418,0.0826891,0.02897715
0.00039,0.277656,0.0826806,0.02518469
0.00027,0.277953,0.0826449,0.02329103
0.00048,0.278222,0.0826236,0.02320486
0.00032,0.27848,0.0825853,0.0236616
0.00022,0.278747,0.0825359,0.02540881
0.00023,0.279018,0.0824827,0.02734936
7E-05,0.279342,0.0824014,0.02976673
0.00028,0.279598,0.0823476,0.03037644
0.00028,0.279866,0.0822918,0.03050763
0.00011,0.280185,0.0822077,0.03083372
0.00023,0.280475,0.0821407,0.03637159
0.00024,0.280755,0.0820724,0.04142353
0.00024,0.281045,0.0820032,0.04340005
0.00012,0.281299,0.0819238,0.04517619
0.00058,0.281523,0.0818294,0.04776222
0.00057,0.281756,0.0817361,0.04865891
0.00036,0.281994,0.0816483,0.05059016
0.00048,0.282287,0.0815882,0.05059576
0.00014,0.282566,0.081519,0.05062987
0.00022,0.282803,0.081462,0.0507691
0.00022,0.283049,0.0814064,0.05095827
0.00054,0.283173,0.0814014,0.04834728
0.00161,0.283316,0.0814553,0.04599586
0.00079,0.283366,0.0814874,0.04185982
0.00061,0.283484,0.0814972,0.04048128
0.00021,0.283899,0.081379,0.03872861
0.00051,0.284163,0.0813489,0.03618019
0.00037,0.284417,0.0813153,0.03500278
0.00037,0.284678,0.0812868,0.03498623
0.00038,0.284925,0.0812638,0.03496967
0.00068,0.285154,0.0812777,0.03488643
0.00019,0.285361,0.0812229,0.03444362
0.00047,0.285563,0.0811458,0.03271127
0.00064,0.285834,0.0810419,0.02427151
0.00013,0.286042,0.0809936,0.01995916
0.00092,0.286265,0.0810476,0.0159168
0.00062,0.286529,0.0810752,0.01726386
0.00073,0.286749,0.0811286,0.01857196
0.00073,0.286965,0.0811912,0.01859135
0.00121,0.287178,0.0813225,0.01870705
0.0007,0.287395,0.0814021,0.01918658
0.0007,0.287599,0.0814884,0.02643507
0.00102,0.287797,0.0816247,0.02873173
0.00085,0.288002,0.0817457,0.03121917
0.00073,0.288243,0.0818541,0.0311283
8E-05,0.288427,0.0818435,0.03036179
0.0005,0.288617,0.0817723,0.02534789
0.00075,0.288945,0.0816629,0.02523208
0.0004,0.288957,0.0817246,0.02494234
0.00141,0.28895,0.081944,0.02348406
0.00174,0.289019,0.0822172,0.01840093
0.00036,0.28935,0.0822852,0.01525572
0.00079,0.289532,0.0824109,0.01204195
0.00108,0.289699,0.082577,0.00800788
0.00048,0.289976,0.0826484,0.00453047
0.00066,0.290177,0.0827365,0.00118465
0.00065,0.290392,0.0828148,0
0.00093,0.290609,0.0829152,0
2E-05,0.290826,0.0828965,0
0.00041,0.291105,0.082828,0
0.00032,0.291325,0.082773,0
0.0005,0.291545,0.0827,0
0.00068,0.291815,0.082602,0
0.00059,0.292054,0.082514,0
0.0005,0.292294,0.082438,0
3E-05,0.292544,0.082409,0
0.00123,0.292792,0.082491,0
0.00034,0.293041,0.082479,0
0.00035,0.293293,0.08246,0
0.00061,0.293553,0.082453,0
3E-05,0.293815,0.082401,0
0.00017,0.294071,0.082355,0
0.00092,0.294452,0.08232,0
0.00038,0.294567,0.082313,0
0.00024,0.29505,0.08218,0
0.00025,0.295238,0.082143,0
0.00016,0.295476,0.08209,0
0.00024,0.295874,0.081973,0
0.00018,0.296101,0.081923,0
0.00019,0.296329,0.081873,0
0.00076,0.29666,0.08174,0
0.00058,0.296921,0.08164,0
0.00057,0.297171,0.081539,0
0.00047,0.297425,0.081442,0
3E-05,0.29769,0.081369,0
0.00036,0.297972,0.081313,0
3E-05,0.298235,0.081236,0
3E-05,0.298507,0.08116,0
0.00024,0.298774,0.081099,0
0.00016,0.299048,0.081035,0
0.00014,0.299312,0.08097,0
0.00016,0.299584,0.080906,0
7E-05,0.299845,0.080836,0
5E-05,0.300114,0.080767,0
7E-05,0.300384,0.080697,0
0.00072,0.300476,0.080725,0
0.00063,0.300505,0.080763,0
0.00101,0.300693,0.08079,0
0.00052,0.301251,0.080595,0
0.0002,0.301489,0.080544,0
0.00039,0.301771,0.080431,0
0.0006,0.302113,0.080282,0
0.00054,0.302373,0.080159,0
0.00053,0.302643,0.080034,0
0.00044,0.302905,0.079913,0
0.00014,0.303261,0.079784,0
0.00128,0.303584,0.079777,0
0.00017,0.30388,0.079657,0
3E-05,0.304189,0.079541,0
0.00015,0.304566,0.079409,0
0.00021,0.304937,0.079245,0
0.00013,0.30527,0.079094,0
0.00011,0.305612,0.078949,0
0.00036,0.306048,0.07873,0
0.00033,0.306474,0.078501,0
0.00035,0.30662,0.07845,0
0.00033,0.30668,0.078433,0
0.0003,0.306772,0.078405,0
0.0004,0.306796,0.078409,0
0.00041,0.306822,0.078411,0
0.00038,0.30686,0.078405,0
0.00032,0.30694,0.078372,0
0.00045,0.307594,0.077987,0
0.00067,0.308079,0.077682,0
0.00099,0.308707,0.07728,0
0.00135,0.309518,0.076752,0
0.00173,0.310559,0.076073,0
0.00165,0.31155,0.075437,0
0.00073,0.312014,0.075147,0
0.00072,0.312594,0.074795,0
0.00011,0.312909,0.074614,0
0.00011,0.313133,0.074487,0.00531004
8E-05,0.313331,0.07437,0.00934956
0.00018,0.31346,0.074294,0.00958643
0.00023,0.313534,0.07425,0.01017958
0.00028,0.313579,0.07422,0.02624342
0.00028,0.313624,0.074194,0.04187216
0.00037,0.31367,0.07416,0.04868085
0.00026,0.313736,0.074123,0.05548689
1E-04,0.313882,0.074034,0.06897043
0.00067,0.314467,0.073699,0.0756569
0.00059,0.315052,0.073373,0.09571504
0.00107,0.315838,0.072963,0.10907497
0.00068,0.316412,0.072681,0.12251012
0.00052,0.316876,0.072454,0.1283046
0.00044,0.317359,0.072231,0.13153415
0.00051,0.317833,0.072021,0.13185795
0.00066,0.318557,0.071705,0.13668523
0.00044,0.319025,0.071514,0.14937504
0.00037,0.319427,0.071354,0.16036074
0.00037,0.319827,0.071199,0.16736149
0.00037,0.320225,0.071048,0.17443497
0.00026,0.320292,0.071035,0.18408114
0.00037,0.320363,0.071029,0.19214783
7E-05,0.320571,0.070972,0.20009753
0.00088,0.321131,0.070762,0.20778741
0.00059,0.321496,0.070625,0.21524652
0.00064,0.321848,0.070485,0.22139884
0.00068,0.322209,0.070342,0.23441238
0.00068,0.322569,0.070197,0.24024697
0.00065,0.322931,0.070053,0.25070385
0.00048,0.323302,0.069917,0.2592107
4E-05,0.323701,0.069819,0.25967452
0.00025,0.324076,0.069712,0.26014445
0.00043,0.324549,0.069567,0.2683167
0.00027,0.324938,0.069462,0.27287876
0.00028,0.325326,0.069361,0.28538702
0.00027,0.325711,0.06926,0.29448114
0.00057,0.326245,0.069089,0.30244519
4E-05,0.326498,0.069052,0.30637658
0.00029,0.326589,0.069103,0.31129747
0.0004,0.326611,0.069186,0.3186341
0.00053,0.326742,0.069296,0.32657713
0.00065,0.327293,0.069104,0.32977331
0.00144,0.328315,0.068673,0.33278888
0.00058,0.328817,0.068479,0.33566013
0.00057,0.329309,0.068277,0.3381964
0.00112,0.330153,0.067881,0.33830334
0.00159,0.331188,0.067309,0.33840942
0.00149,0.332162,0.066741,0.33892753
0.00041,0.332485,0.066567,0.34125198
0.00029,0.332718,0.066438,0.34387335
0.0002,0.332848,0.066355,0.34499515
0.00015,0.332939,0.066297,0.34553981
8E-05,0.332982,0.066302,0.34456362
0.00044,0.33301,0.066391,0.34140997
0.00043,0.33303,0.066478,0.33451956
0.00034,0.3331,0.066525,0.33077407
0.00016,0.33344,0.066382,0.32653071
0.00132,0.334382,0.065776,0.31540467
0.00186,0.335656,0.064913,0.30981842
0.00172,0.336787,0.064108,0.28939381
0.001,0.337539,0.063596,0.28741463
0.00098,0.338281,0.06309,0.28514602
0.00123,0.339217,0.062451,0.27620598
0.00046,0.339259,0.062498,0.26810193
0.00049,0.339271,0.062554,0.25957297
0.00103,0.339356,0.062641,0.24963656
0.00015,0.339599,0.062525,0.2457143
0.00129,0.340468,0.061911,0.24206821
0.00013,0.340767,0.061733,0.23908569
0.00079,0.341138,0.061446,0.23627454
0.00086,0.341558,0.061132,0.23366463
0.0005,0.34184,0.060925,0.23120254
7E-05,0.342129,0.06076,0.22839373
3E-05,0.342499,0.060556,0.22643125
0.00011,0.342745,0.060405,0.22458537
0.00011,0.343,0.060254,0.22222738
8E-05,0.343315,0.060066,0.21874379
9E-05,0.343579,0.059901,0.21711865
8E-05,0.343852,0.059736,0.21661765
7E-05,0.344114,0.05957,0.21396603
8E-05,0.344386,0.059403,0.21205607
7E-05,0.344646,0.059237,0.21004042
0.00048,0.344655,0.059273,0.20620453
0.00047,0.344663,0.059311,0.20440902
0.00039,0.344721,0.059311,0.19767963
2E-05,0.345006,0.059133,0.19322002
7E-05,0.345291,0.058948,0.18892099
1E-05,0.345526,0.058794,0.18689289
1E-05,0.345769,0.058638,0.18419759
0.00046,0.346018,0.058432,0.17947864
0.00124,0.346617,0.057902,0.17457868
0.00056,0.346897,0.057657,0.17207905
0.00052,0.347167,0.057415,0.1699166
0.00034,0.347444,0.057188,0.16774193
0.00015,0.347702,0.057013,0.16485486
1E-04,0.348052,0.056749,0.16469061
8E-05,0.348311,0.056562,0.16453446
9E-05,0.348572,0.056374,0.1638506
9E-05,0.348844,0.056183,0.16198123
0.00021,0.349199,0.055884,0.16104689
0.00024,0.349346,0.055791,0.16024727
0.0004,0.349416,0.055779,0.15868846
0.00049,0.349438,0.055805,0.1578462
0.00041,0.349442,0.055832,0.15600223
0.00042,0.349457,0.055856,0.15401484
0.00035,0.349505,0.055846,0.1530407
5E-05,0.349715,0.055676,0.15209591
0.00082,0.350305,0.05511,0.15050756
0.00068,0.350827,0.054607,0.149934
0.00011,0.35107,0.054387,0.14935822
0.00022,0.351364,0.054105,0.15023975
0.00014,0.35162,0.053863,0.1523165
0.00034,0.351868,0.053619,0.15385224
0.00035,0.352061,0.053416,0.15569994
0.00039,0.352252,0.053216,0.16045806
0.00038,0.352443,0.053018,0.16200284
0.00031,0.352638,0.052823,0.16204604
1E-04,0.352855,0.052628,0.16208921
5E-05,0.353029,0.052459,0.16230456
7E-05,0.353207,0.052293,0.16337698
6E-05,0.353375,0.052125,0.16756001
2E-05,0.353551,0.051956,0.17278062
6E-05,0.35371,0.051792,0.17504547
6E-05,0.353881,0.051628,0.17701902
0.00013,0.353961,0.05155,0.1796207
0.00031,0.353996,0.051517,0.18078603
0.00025,0.354016,0.051495,0.18121473
0.00024,0.354045,0.051471,0.17962072
0.00025,0.354089,0.051425,0.17801596
6E-05,0.354222,0.051291,0.17203401
0.0006,0.3546,0.050907,0.16369229
0,0.354728,0.050783,0.15857617
0.00016,0.354939,0.050567,0.15280114
8E-05,0.35506,0.050448,0.14135011
1E-05,0.355187,0.050315,0.13498298
0.00012,0.355364,0.050139,0.11238885
4E-05,0.355479,0.05003,0.09483196
0.00011,0.355588,0.049916,0.07714747
8E-05,0.355753,0.04975,0.07268536
3E-05,0.355896,0.049608,0.07246021
3E-05,0.356038,0.049466,0.07111345
4E-05,0.356182,0.049321,0.06541964
3E-05,0.356313,0.049195,0.04848207
2E-05,0.356442,0.049069,0.0281898
3E-05,0.35657,0.048944,0.0236227
3E-05,0.356748,0.048765,0.01812763
4E-05,0.356895,0.048616,0.02482935
2E-05,0.357048,0.048469,0.03097108
0.00025,0.357199,0.048323,0.03684614
0.00026,0.357349,0.048175,0.04603949
0.00038,0.357559,0.047969,0.0521347
0.00038,0.357769,0.047756,0.05782365
0.00011,0.35786,0.047669,0.06303978
0.0001,0.357921,0.047605,0.07211097
0.00058,0.35797,0.047563,0.07595365
0.00052,0.357965,0.047571,0.08219661
0.00063,0.357982,0.047572,0.0865581
0.00032,0.358069,0.047493,0.088028
0.00019,0.358455,0.047115,0.08906986
3E-05,0.358749,0.046823,0.08977842
4E-05,0.359053,0.046522,0.08945514
0.00019,0.359466,0.046104,0.08601408
0.00066,0.360189,0.045329,0.08166624
0.00023,0.360719,0.044768,0.07576113
0.00031,0.361254,0.044193,0.07222127
0.00032,0.3618,0.043614,0.06836423
0.00032,0.362329,0.043035,0.06541968
0.00018,0.362462,0.04291,0.06522362
0.0003,0.362517,0.042869,0.06424047
0.00051,0.362523,0.042888,0.05924065
0.00019,0.362533,0.042887,0.05007832
9E-05,0.362593,0.042832,0.04615073
0.00036,0.362863,0.042525,0.04125971
0.00096,0.363513,0.041809,0.03462886
0.00097,0.364143,0.041115,0.03073082
0.00095,0.364763,0.040468,0.02681402
0.00061,0.365183,0.040029,0.01979132
0.00043,0.365615,0.039606,0.01473808
0.00012,0.366062,0.039197,0.00980199
8E-05,0.366431,0.038847,0.0002657
0.00033,0.366807,0.038497,0
0.00029,0.367194,0.038148,0
0.00042,0.367331,0.038026,0
0.00022,0.367368,0.037992,0
2E-05,0.367516,0.037847,0
0.00075,0.368215,0.037215,0
0.00014,0.368461,0.036988,0
0.00024,0.368767,0.036707,0.02198458
0.00062,0.369354,0.036177,0.0310994
0.00015,0.369629,0.035924,0.03436698
0.00028,0.369974,0.035614,0.03385097
0.00057,0.370487,0.035147,0.03307004
0.00019,0.37076,0.034897,0.03273383
0.00013,0.371032,0.034645,0.03180308
0.00051,0.371522,0.034196,0.02694729
0.00041,0.371932,0.033816,0.02528736
2E-05,0.37207,0.033679,0.02347709
9E-05,0.372166,0.03358,0.0204481
0.00022,0.372229,0.033519,0.01976584
0.00025,0.372251,0.033492,0.01922157
0.00027,0.372251,0.033488,0.01857018
0.00028,0.372248,0.033487,0.01830737
6E-05,0.372281,0.03345,0.01827173
0.00029,0.372507,0.03324,0.01830322
0.00099,0.373145,0.032645,0.01843829
0.00074,0.373594,0.032216,0.01913737
0.0006,0.373953,0.031871,0.01934276
0.00061,0.374313,0.031528,0.01974491
0.00091,0.374905,0.030951,0.0198005
6E-05,0.375157,0.030702,0.01967372
4E-05,0.375374,0.030501,0.01964778
4E-05,0.375577,0.03031,0.0196277
0.00021,0.375741,0.030169,0.01958904
0.0003,0.375841,0.030109,0.01874338
0.00029,0.375928,0.030061,0.01645056
1E-05,0.376118,0.029916,0.01373057
0.0002,0.376207,0.029879,0.01231032
0.00037,0.376266,0.029882,0.01100811
0.00047,0.376224,0.029974,0.00848674
0.00046,0.376182,0.030067,0.00683766
0.00044,0.376132,0.030157,0.00632392
0.00043,0.376106,0.030229,0.00625182
0.0001,0.376177,0.030165,0.00617837
